GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
06097151504,2013-2014,very_low,,,,
06097154302,2013-2014,very_low,15,0,2,0
06097153704,2013-2014,very_low,71,0,24,4
06097153705,2013-2014,very_low,32,0,6,1
06097152701,2013-2014,very_low,6,1,9,0
06097151307,2013-2014,very_low,1,0,3,0
06097151306,2013-2014,very_low,175,21,31,4
06097150702,2013-2014,very_low,,,,
06097150901,2013-2014,very_low,143,11,31,0
06097150602,2013-2014,very_low,1,0,2,0
06085509500,2013-2014,very_low,14,3,89,2
06085509600,2013-2014,very_low,4,3,0,0
06085509801,2013-2014,very_low,162,28,17,0
06085509802,2013-2014,very_low,12,1,11,0
06085509901,2013-2014,very_low,,,,
06085510200,2013-2014,very_low,,,,
06085503315,2013-2014,very_low,25,2,10,1
06085503322,2013-2014,very_low,,,,
06085503321,2013-2014,very_low,2,0,0,0
06085503511,2013-2014,very_low,61,3,2,0
06085511907,2013-2014,very_low,,,,
06085512025,2013-2014,very_low,,,,
06085512027,2013-2014,very_low,34,3,69,8
06085512030,2013-2014,very_low,2,0,0,0
06085512031,2013-2014,very_low,2,0,1,0
06085512034,2013-2014,very_low,,,,
06085509105,2013-2014,very_low,,,,
06085501900,2013-2014,very_low,1133,153,170,5
06085511702,2013-2014,very_low,,,,
06085509108,2013-2014,very_low,266,33,20,0
06085509107,2013-2014,very_low,1,0,38,1
06097150601,2013-2014,very_low,9,1,2,0
06097151311,2013-2014,very_low,,,,
06097151301,2013-2014,very_low,188,19,35,1
06097151401,2013-2014,very_low,166,12,19,4
06097151204,2013-2014,very_low,6,0,19,0
06097151308,2013-2014,very_low,171,20,23,1
06097151309,2013-2014,very_low,1,0,13,1
06097151201,2013-2014,very_low,252,18,28,4
06097151100,2013-2014,very_low,21,1,1,0
06097151000,2013-2014,very_low,1,0,4,2
06097151203,2013-2014,very_low,95,11,34,3
06097150800,2013-2014,very_low,9,1,12,0
06097150603,2013-2014,very_low,81,5,19,2
06097153903,2013-2014,very_low,39,5,17,1
06097154000,2013-2014,very_low,1,0,0,1
06085508003,2013-2014,very_low,,,,
06085509304,2013-2014,very_low,,,,
06085509404,2013-2014,very_low,226,34,32,1
06085509700,2013-2014,very_low,1,1,16,1
06085503110,2013-2014,very_low,464,20,16,3
06085503113,2013-2014,very_low,637,47,27,2
06085503602,2013-2014,very_low,422,20,34,7
06085503506,2013-2014,very_low,301,15,23,1
06085503105,2013-2014,very_low,292,17,14,1
06085503712,2013-2014,very_low,648,31,35,3
06085504307,2013-2014,very_low,,,,
06085502910,2013-2014,very_low,73,4,28,1
06085512029,2013-2014,very_low,3,0,12,1
06085512602,2013-2014,very_low,63,0,21,0
06085503304,2013-2014,very_low,458,24,16,7
06085512035,2013-2014,very_low,1,0,5,0
06085512100,2013-2014,very_low,11,0,0,0
06085512200,2013-2014,very_low,,,,
06085512305,2013-2014,very_low,,,,
06085512308,2013-2014,very_low,,,,
06085509902,2013-2014,very_low,187,17,19,0
06085510001,2013-2014,very_low,,,,
06085508704,2013-2014,very_low,3,0,9,1
06085511909,2013-2014,very_low,,,,
06085511701,2013-2014,very_low,,,,
06085500100,2013-2014,very_low,636,55,43,3
06085511800,2013-2014,very_low,,,,
06085507002,2013-2014,very_low,,,,
06085507001,2013-2014,very_low,,,,
06085511911,2013-2014,very_low,1,0,14,0
06085506900,2013-2014,very_low,,,,
06097152201,2013-2014,very_low,47,5,63,5
06097153901,2013-2014,very_low,30,0,11,4
06097154100,2013-2014,very_low,13,1,0,0
06085508004,2013-2014,very_low,,,,
06085508507,2013-2014,very_low,7,1,0,0
06085508508,2013-2014,very_low,12,1,17,2
06085505009,2013-2014,very_low,167,13,85,1
06085509403,2013-2014,very_low,287,56,95,6
06085510700,2013-2014,very_low,30,1,13,1
06085510801,2013-2014,very_low,,,,
06085510802,2013-2014,very_low,1,0,0,0
06085510803,2013-2014,very_low,1,0,1,0
06085503707,2013-2014,very_low,279,22,17,0
06085503708,2013-2014,very_low,127,2,9,2
06085503709,2013-2014,very_low,767,25,28,11
06085503802,2013-2014,very_low,61,6,20,1
06085503803,2013-2014,very_low,3,0,2,0
06085504002,2013-2014,very_low,227,9,34,2
06085504901,2013-2014,very_low,,,,
06085505202,2013-2014,very_low,814,63,84,5
06085505007,2013-2014,very_low,9,0,6,1
06085506601,2013-2014,very_low,154,18,53,4
06085505203,2013-2014,very_low,61,3,18,1
06085505302,2013-2014,very_low,1,0,15,2
06085505008,2013-2014,very_low,6,0,0,0
06085505006,2013-2014,very_low,,,,
06085504423,2013-2014,very_low,,,,
06085512032,2013-2014,very_low,2,0,0,0
06085512038,2013-2014,very_low,,,,
06085510900,2013-2014,very_low,,,,
06085511100,2013-2014,very_low,,,,
06085511200,2013-2014,very_low,,,,
06085511400,2013-2014,very_low,,,,
06085511000,2013-2014,very_low,,,,
06085504101,2013-2014,very_low,122,9,9,1
06085504001,2013-2014,very_low,353,19,21,1
06085504102,2013-2014,very_low,231,14,14,0
06085504201,2013-2014,very_low,3,1,8,0
06085504202,2013-2014,very_low,,,,
06085504308,2013-2014,very_low,,,,
06085504422,2013-2014,very_low,3,0,8,2
06085506503,2013-2014,very_low,675,61,135,8
06085505304,2013-2014,very_low,2,0,0,0
06085505303,2013-2014,very_low,203,12,41,6
06085505305,2013-2014,very_low,2,0,25,3
06085505402,2013-2014,very_low,,,,
06085505401,2013-2014,very_low,59,5,9,0
06085504420,2013-2014,very_low,,,,
06085504417,2013-2014,very_low,,,,
06085504322,2013-2014,very_low,,,,
06085511915,2013-2014,very_low,351,24,38,4
06085504323,2013-2014,very_low,3,0,13,1
06085503902,2013-2014,very_low,249,16,28,4
06085503330,2013-2014,very_low,,,,
06085500400,2013-2014,very_low,92,8,40,1
06085500600,2013-2014,very_low,354,57,97,14
06085500800,2013-2014,very_low,801,92,105,1
06085504314,2013-2014,very_low,,,,
06085504315,2013-2014,very_low,1,0,11,0
06085504316,2013-2014,very_low,10,1,0,0
06085504317,2013-2014,very_low,2,0,0,0
06085505403,2013-2014,very_low,3,1,14,0
06085505600,2013-2014,very_low,329,50,49,3
06085507100,2013-2014,very_low,,,,
06085507703,2013-2014,very_low,,,,
06085504319,2013-2014,very_low,,,,
06085505700,2013-2014,very_low,124,12,92,6
06085500300,2013-2014,very_low,424,51,14,0
06085505800,2013-2014,very_low,53,7,18,0
06085503903,2013-2014,very_low,88,2,26,1
06085503329,2013-2014,very_low,,,,
06085503713,2013-2014,very_low,548,25,35,6
06085512043,2013-2014,very_low,682,24,29,16
06085503337,2013-2014,very_low,30,3,3,0
06085503332,2013-2014,very_low,,,,
06085503334,2013-2014,very_low,,,,
06085500901,2013-2014,very_low,645,76,38,3
06085500902,2013-2014,very_low,365,31,16,2
06085501000,2013-2014,very_low,783,50,60,3
06085501200,2013-2014,very_low,407,29,34,3
06085501501,2013-2014,very_low,614,27,36,2
06085501401,2013-2014,very_low,460,25,25,3
06085501502,2013-2014,very_low,369,13,20,0
06085504320,2013-2014,very_low,,,,
06085503508,2013-2014,very_low,145,8,8,0
06085504410,2013-2014,very_low,23,0,7,1
06085504321,2013-2014,very_low,2,1,1,0
06085504412,2013-2014,very_low,99,9,12,1
06085506203,2013-2014,very_low,12,0,19,0
06085505900,2013-2014,very_low,449,51,92,5
06085505500,2013-2014,very_low,20,1,46,1
06085506101,2013-2014,very_low,,,,
06085506000,2013-2014,very_low,2,0,13,0
06085512053,2013-2014,very_low,41,3,36,2
06085504504,2013-2014,very_low,115,12,1,0
06085503711,2013-2014,very_low,328,10,10,2
06085503710,2013-2014,very_low,367,16,42,3
06085503117,2013-2014,very_low,259,8,14,0
06085512047,2013-2014,very_low,,,,
06085511916,2013-2014,very_low,116,7,18,1
06085502604,2013-2014,very_low,100,13,91,4
06085503118,2013-2014,very_low,116,8,50,0
06085501600,2013-2014,very_low,923,74,68,10
06085501700,2013-2014,very_low,719,39,32,2
06085501300,2013-2014,very_low,158,15,38,1
06085502001,2013-2014,very_low,484,46,71,5
06085502002,2013-2014,very_low,625,38,70,5
06085504411,2013-2014,very_low,,,,
06085504415,2013-2014,very_low,,,,
06085504416,2013-2014,very_low,,,,
06085504311,2013-2014,very_low,,,,
06085506301,2013-2014,very_low,183,22,109,6
06085506102,2013-2014,very_low,,,,
06085506103,2013-2014,very_low,,,,
06085506202,2013-2014,very_low,,,,
06085506204,2013-2014,very_low,6,0,14,2
06085503108,2013-2014,very_low,401,31,54,2
06085503333,2013-2014,very_low,,,,
06085503123,2013-2014,very_low,714,57,74,1
06085501402,2013-2014,very_low,484,23,10,0
06085502301,2013-2014,very_low,,,,
06085503121,2013-2014,very_low,535,31,54,1
06085503122,2013-2014,very_low,538,23,31,1
06085501101,2013-2014,very_low,704,102,48,3
06085501102,2013-2014,very_low,238,8,32,1
06085502101,2013-2014,very_low,4,1,38,0
06085502102,2013-2014,very_low,468,54,130,5
06085502400,2013-2014,very_low,76,10,15,0
06085502601,2013-2014,very_low,,,,
06085502701,2013-2014,very_low,148,27,31,0
06085502800,2013-2014,very_low,18,1,2,0
06085506302,2013-2014,very_low,40,2,27,1
06085506401,2013-2014,very_low,400,40,41,2
06085506304,2013-2014,very_low,14,2,42,6
06085506305,2013-2014,very_low,634,57,66,5
06085506502,2013-2014,very_low,11,0,51,9
06085506402,2013-2014,very_low,340,38,82,3
06085509202,2013-2014,very_low,6,1,9,0
06085506605,2013-2014,very_low,13,0,25,1
06085507206,2013-2014,very_low,,,,
06085507301,2013-2014,very_low,123,1,3,0
06085507302,2013-2014,very_low,,,,
06085507401,2013-2014,very_low,,,,
06085507402,2013-2014,very_low,,,,
06085507500,2013-2014,very_low,,,,
06085500500,2013-2014,very_low,68,4,17,1
06085508101,2013-2014,very_low,,,,
06085507701,2013-2014,very_low,,,,
06085507702,2013-2014,very_low,,,,
06085507600,2013-2014,very_low,,,,
06085504318,2013-2014,very_low,670,37,32,1
06085502302,2013-2014,very_low,188,15,61,3
06085512506,2013-2014,very_low,379,19,45,6
06085512505,2013-2014,very_low,248,19,47,6
06085512508,2013-2014,very_low,302,23,45,3
06085502901,2013-2014,very_low,9,1,37,0
06085502902,2013-2014,very_low,3,0,5,0
06085502906,2013-2014,very_low,1,0,10,3
06085502903,2013-2014,very_low,,,,
06085506501,2013-2014,very_low,497,35,94,6
06085506606,2013-2014,very_low,23,3,36,1
06085506701,2013-2014,very_low,,,,
06085506703,2013-2014,very_low,181,11,11,1
06085506802,2013-2014,very_low,,,,
06085506803,2013-2014,very_low,141,16,12,0
06085503218,2013-2014,very_low,385,23,34,2
06085503204,2013-2014,very_low,428,14,38,7
06085503210,2013-2014,very_low,80,2,7,0
06085503312,2013-2014,very_low,1,0,0,0
06085511500,2013-2014,very_low,,,,
06085500200,2013-2014,very_low,330,27,51,2
06085505301,2013-2014,very_low,130,19,28,2
06085513500,2013-2014,very_low,3,0,3,1
06085504505,2013-2014,very_low,3,0,22,1
06085512039,2013-2014,very_low,15,0,1,0
06085513000,2013-2014,very_low,932,184,69,7
06085511705,2013-2014,very_low,,,,
06085510600,2013-2014,very_low,,,,
06085503327,2013-2014,very_low,,,,
06085503336,2013-2014,very_low,12,0,2,1
06085506702,2013-2014,very_low,7,0,39,4
06085507903,2013-2014,very_low,,,,
06085508001,2013-2014,very_low,,,,
06085510400,2013-2014,very_low,,,,
06085510300,2013-2014,very_low,,,,
06085502907,2013-2014,very_low,,,,
06085502908,2013-2014,very_low,90,7,21,1
06085502909,2013-2014,very_low,153,18,54,4
06085503002,2013-2014,very_low,47,4,4,0
06085503001,2013-2014,very_low,,,,
06085504700,2013-2014,very_low,2,0,0,0
06085504806,2013-2014,very_low,5,0,1,0
06085504803,2013-2014,very_low,128,7,15,0
06085504802,2013-2014,very_low,15,2,16,1
06085505001,2013-2014,very_low,,,,
06085504805,2013-2014,very_low,188,9,96,3
06085505100,2013-2014,very_low,46,2,35,1
06097151601,2013-2014,very_low,,,,
06097990100,2013-2014,very_low,,,,
06085512312,2013-2014,very_low,,,,
06085511301,2013-2014,very_low,,,,
06085512042,2013-2014,very_low,130,6,14,0
06085503331,2013-2014,very_low,,,,
06085512603,2013-2014,very_low,478,26,27,2
06085502603,2013-2014,very_low,9,0,8,0
06085504418,2013-2014,very_low,181,19,34,2
06085504506,2013-2014,very_low,,,,
06085504421,2013-2014,very_low,,,,
06085504413,2013-2014,very_low,7,0,3,1
06085504414,2013-2014,very_low,,,,
06085504507,2013-2014,very_low,11,0,7,0
06085503003,2013-2014,very_low,,,,
06085503115,2013-2014,very_low,338,33,24,3
06085503112,2013-2014,very_low,491,43,51,1
06085503116,2013-2014,very_low,,,,
06085503402,2013-2014,very_low,370,21,27,6
06085506603,2013-2014,very_low,,,,
06085502201,2013-2014,very_low,792,120,172,10
06085507805,2013-2014,very_low,,,,
06085507808,2013-2014,very_low,,,,
06085509302,2013-2014,very_low,,,,
06085508102,2013-2014,very_low,,,,
06085506604,2013-2014,very_low,75,4,9,0
06097153804,2013-2014,very_low,,,,
06097153103,2013-2014,very_low,268,16,12,3
06097152905,2013-2014,very_low,6,0,19,4
06097150305,2013-2014,very_low,55,1,10,2
06097154201,2013-2014,very_low,193,9,22,13
06097154202,2013-2014,very_low,25,2,2,0
06097154303,2013-2014,very_low,11,0,0,1
06097154304,2013-2014,very_low,15,0,1,0
06097153104,2013-2014,very_low,419,28,12,4
06097153806,2013-2014,very_low,,,,
06097153808,2013-2014,very_low,199,14,20,1
06097153807,2013-2014,very_low,,,,
06097153809,2013-2014,very_low,,,,
06097152906,2013-2014,very_low,,,,
06085512604,2013-2014,very_low,431,23,43,2
06085512310,2013-2014,very_low,282,15,50,5
06085512314,2013-2014,very_low,334,16,50,3
06085504601,2013-2014,very_low,287,7,21,0
06085507205,2013-2014,very_low,,,,
06085512503,2013-2014,very_low,,,,
06085512307,2013-2014,very_low,26,2,23,0
06085512309,2013-2014,very_low,,,,
06085503208,2013-2014,very_low,43,1,3,0
06085503213,2013-2014,very_low,265,11,18,6
06085502702,2013-2014,very_low,118,8,45,1
06085503217,2013-2014,very_low,364,21,7,2
06085503214,2013-2014,very_low,670,22,34,7
06085502500,2013-2014,very_low,7,1,18,0
06085507203,2013-2014,very_low,2,0,5,0
06085506804,2013-2014,very_low,,,,
06085507806,2013-2014,very_low,,,,
06085508203,2013-2014,very_low,,,,
06085508202,2013-2014,very_low,,,,
06085508204,2013-2014,very_low,,,,
06085508303,2013-2014,very_low,,,,
06085506801,2013-2014,very_low,,,,
06085508304,2013-2014,very_low,219,25,64,7
06097150609,2013-2014,very_low,127,5,11,1
06097150610,2013-2014,very_low,,,,
06097150607,2013-2014,very_low,30,0,0,0
06097151602,2013-2014,very_low,,,,
06097150306,2013-2014,very_low,44,2,8,1
06097150611,2013-2014,very_low,,,,
06097150612,2013-2014,very_low,,,,
06097150203,2013-2014,very_low,67,7,36,4
06097150204,2013-2014,very_low,11,0,4,0
06097151503,2013-2014,very_low,,,,
06097153706,2013-2014,very_low,2,0,8,0
06085512313,2013-2014,very_low,165,21,43,6
06085512509,2013-2014,very_low,6,0,18,0
06085512510,2013-2014,very_low,180,32,50,8
06085512311,2013-2014,very_low,11,0,6,0
06085512036,2013-2014,very_low,,,,
06085503212,2013-2014,very_low,4,0,1,0
06085503111,2013-2014,very_low,160,9,3,0
06085503207,2013-2014,very_low,,,,
06085503507,2013-2014,very_low,91,1,1,0
06085507807,2013-2014,very_low,,,,
06085507904,2013-2014,very_low,,,,
06085507905,2013-2014,very_low,23,3,22,5
06085507906,2013-2014,very_low,,,,
06085511905,2013-2014,very_low,,,,
06085511910,2013-2014,very_low,,,,
06085511912,2013-2014,very_low,,,,
06085511913,2013-2014,very_low,,,,
06085511914,2013-2014,very_low,,,,
06085512001,2013-2014,very_low,,,,
06085510100,2013-2014,very_low,,,,
06085508401,2013-2014,very_low,7,3,9,0
06085508403,2013-2014,very_low,,,,
06085504602,2013-2014,very_low,65,0,1,0
06085508301,2013-2014,very_low,,,,
06085508404,2013-2014,very_low,2,0,0,0
06097152203,2013-2014,very_low,308,40,56,3
06097153902,2013-2014,very_low,158,7,11,2
06097153006,2013-2014,very_low,27,8,33,0
06097152904,2013-2014,very_low,,,,
06097151310,2013-2014,very_low,73,9,24,0
06097151305,2013-2014,very_low,518,52,76,8
06097150500,2013-2014,very_low,7,1,7,0
06097150902,2013-2014,very_low,1,0,1,0
06097150304,2013-2014,very_low,3,0,12,0
06097150202,2013-2014,very_low,79,3,18,1
06085512037,2013-2014,very_low,,,,
06085512045,2013-2014,very_low,,,,
06085512033,2013-2014,very_low,73,7,0,0
06085511608,2013-2014,very_low,35,6,1,0
06085511609,2013-2014,very_low,17,5,3,1
06085503509,2013-2014,very_low,24,1,4,0
06085503326,2013-2014,very_low,1,0,0,0
06085503313,2013-2014,very_low,,,,
06085512005,2013-2014,very_low,2,0,7,0
06085502202,2013-2014,very_low,38,9,20,0
06085512052,2013-2014,very_low,,,,
06085503804,2013-2014,very_low,26,4,11,0
06085508503,2013-2014,very_low,,,,
06085508504,2013-2014,very_low,5,0,10,1
06085508505,2013-2014,very_low,,,,
06085508601,2013-2014,very_low,4,0,6,0
06085508602,2013-2014,very_low,253,51,69,0
06097150303,2013-2014,very_low,1,0,6,0
06097150100,2013-2014,very_low,8,0,0,0
06097153502,2013-2014,very_low,1,0,3,0
06097153801,2013-2014,very_low,2,0,0,0
06097153404,2013-2014,very_low,101,5,8,0
06097153703,2013-2014,very_low,57,2,16,2
06097152802,2013-2014,very_low,850,65,120,4
06097152502,2013-2014,very_low,63,10,10,1
06097152100,2013-2014,very_low,152,11,35,0
06097152000,2013-2014,very_low,418,59,81,2
06097151900,2013-2014,very_low,220,23,44,3
06085511302,2013-2014,very_low,361,27,41,9
06085511704,2013-2014,very_low,,,,
06085511707,2013-2014,very_low,,,,
06085512402,2013-2014,very_low,7,0,2,0
06085512401,2013-2014,very_low,12,1,8,0
06085503323,2013-2014,very_low,,,,
06085503325,2013-2014,very_low,,,,
06085503324,2013-2014,very_low,,,,
06085503401,2013-2014,very_low,226,11,9,1
06085503703,2013-2014,very_low,265,8,17,0
06085503510,2013-2014,very_low,232,15,10,1
06085503305,2013-2014,very_low,251,15,18,3
06085512019,2013-2014,very_low,,,,
06085512021,2013-2014,very_low,1,0,7,1
06085501800,2013-2014,very_low,202,10,53,3
06085508703,2013-2014,very_low,12,1,14,0
06085508800,2013-2014,very_low,84,7,9,1
06085508900,2013-2014,very_low,13,0,31,3
06085509000,2013-2014,very_low,83,5,56,6
06097151800,2013-2014,very_low,3,0,4,1
06097151402,2013-2014,very_low,915,73,79,13
06097153102,2013-2014,very_low,243,10,6,0
06097152801,2013-2014,very_low,44,6,13,2
06097153600,2013-2014,very_low,5,1,1,0
06097153401,2013-2014,very_low,108,12,15,7
06097153300,2013-2014,very_low,69,2,23,0
06097153200,2013-2014,very_low,43,2,12,1
06097153501,2013-2014,very_low,4,1,3,1
06097153003,2013-2014,very_low,239,24,46,2
06097153002,2013-2014,very_low,317,21,20,1
06097153001,2013-2014,very_low,470,42,49,4
06097153005,2013-2014,very_low,26,1,0,0
06097152903,2013-2014,very_low,185,6,12,3
06097152702,2013-2014,very_low,87,4,24,2
06097152600,2013-2014,very_low,,,,
06041102202,2013-2014,very_low,199,14,22,2
06041106001,2013-2014,very_low,45,3,34,2
06041132100,2013-2014,very_low,44,0,1,2
06041104300,2013-2014,very_low,,,,
06041128100,2013-2014,very_low,,,,
06041123000,2013-2014,very_low,,,,
06041129000,2013-2014,very_low,551,40,59,9
06041128200,2013-2014,very_low,,,,
06041127000,2013-2014,very_low,7,0,0,0
06041126200,2013-2014,very_low,203,14,30,3
06041126100,2013-2014,very_low,4,1,1,1
06041125000,2013-2014,very_low,264,21,20,2
06041124200,2013-2014,very_low,,,,
06041124100,2013-2014,very_low,,,,
06041112100,2013-2014,very_low,303,16,37,0
06041111000,2013-2014,very_low,1018,102,97,6
06041110200,2013-2014,very_low,,,,
06041110100,2013-2014,very_low,420,32,39,2
06041108200,2013-2014,very_low,695,42,63,7
06041108100,2013-2014,very_low,,,,
06041107000,2013-2014,very_low,55,1,6,0
06041106002,2013-2014,very_low,137,5,32,2
06041117000,2013-2014,very_low,220,19,40,3
06041116000,2013-2014,very_low,6,1,24,1
06041118100,2013-2014,very_low,2,0,1,1
06041119100,2013-2014,very_low,3,0,7,0
06041121100,2013-2014,very_low,65,5,7,0
06041122000,2013-2014,very_low,,,,
06041121200,2013-2014,very_low,,,,
06041120000,2013-2014,very_low,304,27,18,1
06041115000,2013-2014,very_low,48,3,0,0
06041114200,2013-2014,very_low,148,9,23,1
06041114100,2013-2014,very_low,89,8,20,0
06041133000,2013-2014,very_low,127,7,7,0
06041132200,2013-2014,very_low,61,1,0,0
06041113000,2013-2014,very_low,9,0,1,1
06041104102,2013-2014,very_low,563,38,55,5
06041105000,2013-2014,very_low,341,18,52,7
06041104200,2013-2014,very_low,2,1,21,0
06041104101,2013-2014,very_low,207,17,18,1
06041103200,2013-2014,very_low,370,35,66,2
06041103100,2013-2014,very_low,,,,
06041102100,2013-2014,very_low,9,0,1,0
06041101200,2013-2014,very_low,40,0,7,0
06041101100,2013-2014,very_low,,,,
06041990100,2013-2014,very_low,,,,
06041131100,2013-2014,very_low,13,0,5,0
06041119201,2013-2014,very_low,371,22,35,5
06041112202,2013-2014,very_low,376,4,28,3
06041112201,2013-2014,very_low,847,16,11,3
06041130202,2013-2014,very_low,84,2,23,5
06041130201,2013-2014,very_low,,,,
06041119202,2013-2014,very_low,,,,
06041109002,2013-2014,very_low,144,15,6,1
06041109001,2013-2014,very_low,509,45,59,6
06041102203,2013-2014,very_low,721,49,60,3
06081602400,2013-2014,very_low,280,15,32,1
06081602300,2013-2014,very_low,183,1,6,0
