GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,DOMESTIC VIOLENCE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031061901,3.0,108.0,310.0,153.0,0.0,13.0,286.0,1.0,75.0,193.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,112.0,43.0,0.0,0.0,0.0,0.0,5.0,1.0,214.0,23.0,0.0,5.0,0.0,76.0,6.0,1.0,910.0,1.0,2544
17031061902,4.0,87.0,307.0,164.0,0.0,15.0,291.0,2.0,74.0,300.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,149.0,51.0,0.0,1.0,0.0,0.0,5.0,0.0,292.0,1.0,0.0,9.0,0.0,63.0,11.0,2.0,860.0,4.0,2706
17031062000,5.0,218.0,933.0,394.0,1.0,35.0,513.0,3.0,181.0,433.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,18.0,231.0,220.0,0.0,1.0,0.0,1.0,4.0,0.0,221.0,113.0,1.0,48.0,0.0,375.0,39.0,3.0,2500.0,12.0,6515
17031062100,7.0,383.0,1903.0,541.0,1.0,47.0,1052.0,4.0,398.0,742.0,0.0,0.0,2.0,1.0,23.0,3.0,2.0,97.0,314.0,732.0,0.0,2.0,0.0,1.0,9.0,6.0,301.0,288.0,1.0,116.0,0.0,601.0,55.0,1.0,3626.0,46.0,11305
17031062200,5.0,155.0,648.0,503.0,0.0,19.0,569.0,0.0,134.0,294.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,25.0,188.0,250.0,0.0,0.0,0.0,1.0,6.0,1.0,176.0,37.0,0.0,39.0,0.0,261.0,30.0,3.0,1548.0,12.0,4910
17031062300,0.0,31.0,97.0,245.0,0.0,5.0,208.0,0.0,33.0,123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,2.0,0.0,9.0,0.0,81.0,3.0,0.0,614.0,2.0,1594
17031062400,2.0,41.0,107.0,213.0,0.0,4.0,200.0,0.0,41.0,169.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,80.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0,63.0,2.0,0.0,2.0,0.0,53.0,5.0,1.0,870.0,4.0,1892
17031062500,2.0,88.0,186.0,221.0,0.0,3.0,284.0,0.0,50.0,251.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,11.0,88.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,85.0,2.0,0.0,13.0,0.0,83.0,10.0,1.0,1397.0,0.0,2804
17031062600,0.0,106.0,262.0,296.0,0.0,5.0,333.0,0.0,67.0,222.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,97.0,55.0,0.0,0.0,0.0,0.0,13.0,0.0,139.0,3.0,0.0,10.0,0.0,80.0,10.0,1.0,1024.0,6.0,2741
17031062700,7.0,131.0,277.0,491.0,0.0,9.0,487.0,1.0,92.0,338.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,14.0,151.0,43.0,0.0,0.0,0.0,1.0,10.0,0.0,202.0,8.0,0.0,9.0,0.0,124.0,7.0,3.0,1962.0,5.0,4379
17031062800,6.0,97.0,268.0,477.0,0.0,14.0,469.0,0.0,59.0,271.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,189.0,35.0,0.0,0.0,0.0,0.0,7.0,0.0,145.0,3.0,0.0,9.0,0.0,124.0,19.0,2.0,1445.0,3.0,3661
17031062900,2.0,146.0,526.0,614.0,0.0,23.0,586.0,1.0,165.0,350.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,25.0,287.0,125.0,0.0,1.0,0.0,1.0,5.0,0.0,161.0,9.0,0.0,25.0,0.0,266.0,21.0,3.0,2121.0,11.0,5484
17031063000,4.0,426.0,1391.0,505.0,1.0,58.0,827.0,0.0,377.0,877.0,0.0,1.0,3.0,0.0,19.0,9.0,0.0,49.0,270.0,411.0,0.0,0.0,0.0,0.0,17.0,2.0,330.0,61.0,2.0,68.0,0.0,423.0,65.0,3.0,5094.0,44.0,11337
17031063100,1.0,147.0,302.0,323.0,0.0,8.0,359.0,0.0,87.0,405.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,13.0,116.0,72.0,0.0,0.0,0.0,0.0,9.0,0.0,127.0,6.0,0.0,16.0,0.0,163.0,20.0,3.0,1604.0,5.0,3791
17031063200,4.0,159.0,366.0,309.0,1.0,20.0,459.0,1.0,95.0,465.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,7.0,249.0,71.0,0.0,1.0,0.0,0.0,8.0,0.0,295.0,8.0,0.0,12.0,0.0,141.0,16.0,4.0,1943.0,10.0,4649
17031063301,2.0,55.0,164.0,123.0,0.0,13.0,190.0,0.0,47.0,179.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,88.0,21.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,9.0,0.0,14.0,0.0,67.0,4.0,0.0,829.0,1.0,1896
17031063302,2.0,76.0,227.0,117.0,0.0,16.0,181.0,1.0,55.0,241.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,98.0,20.0,0.0,0.0,0.0,0.0,11.0,0.0,216.0,0.0,0.0,6.0,0.0,69.0,3.0,3.0,704.0,0.0,2051
17031063303,0.0,39.0,156.0,27.0,0.0,26.0,152.0,2.0,33.0,117.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,100.0,35.0,0.0,0.0,0.0,0.0,3.0,0.0,87.0,0.0,0.0,7.0,0.0,18.0,7.0,1.0,685.0,2.0,1504
17031063400,1.0,215.0,375.0,366.0,1.0,20.0,463.0,1.0,155.0,468.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,18.0,155.0,64.0,0.0,1.0,0.0,0.0,5.0,1.0,146.0,6.0,0.0,25.0,0.0,150.0,15.0,4.0,2994.0,5.0,5661
17031070101,1.0,140.0,496.0,190.0,0.0,16.0,677.0,0.0,89.0,325.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,21.0,460.0,86.0,0.0,0.0,0.0,0.0,3.0,0.0,265.0,3.0,0.0,9.0,0.0,106.0,28.0,2.0,2447.0,7.0,5379
17031070102,3.0,106.0,325.0,147.0,0.0,14.0,333.0,1.0,84.0,397.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,115.0,29.0,0.0,1.0,0.0,1.0,2.0,0.0,185.0,1.0,1.0,17.0,0.0,77.0,9.0,5.0,1411.0,6.0,3280
17031070103,0.0,42.0,155.0,170.0,0.0,9.0,216.0,1.0,47.0,215.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,67.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,0.0,4.0,0.0,47.0,8.0,4.0,786.0,2.0,1897
17031070200,3.0,222.0,695.0,552.0,1.0,28.0,816.0,1.0,162.0,418.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,27.0,295.0,70.0,0.0,0.0,0.0,0.0,8.0,0.0,269.0,3.0,1.0,23.0,0.0,233.0,25.0,5.0,2856.0,6.0,6728
17031070300,5.0,208.0,964.0,586.0,0.0,30.0,1067.0,0.0,260.0,508.0,0.0,1.0,1.0,0.0,6.0,1.0,3.0,74.0,251.0,123.0,0.0,1.0,0.0,0.0,4.0,0.0,185.0,4.0,0.0,45.0,0.0,299.0,43.0,2.0,3267.0,15.0,7953
17031070400,7.0,115.0,345.0,450.0,0.0,18.0,587.0,0.0,107.0,270.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,171.0,67.0,0.0,0.0,0.0,0.0,4.0,1.0,182.0,0.0,0.0,14.0,0.0,136.0,24.0,2.0,1715.0,2.0,4238
17031070500,2.0,49.0,114.0,402.0,0.0,5.0,383.0,0.0,62.0,170.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,162.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,0.0,0.0,4.0,0.0,67.0,10.0,2.0,1261.0,0.0,2822
17031070600,2.0,80.0,227.0,492.0,0.0,4.0,458.0,0.0,92.0,203.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0,165.0,29.0,0.0,0.0,0.0,1.0,13.0,0.0,134.0,4.0,0.0,4.0,0.0,103.0,13.0,3.0,1228.0,3.0,3273
17031070700,1.0,345.0,911.0,486.0,0.0,15.0,765.0,1.0,978.0,555.0,0.0,6.0,6.0,0.0,4.0,4.0,5.0,14.0,270.0,343.0,0.0,0.0,0.0,1.0,30.0,0.0,348.0,13.0,1.0,30.0,0.0,139.0,15.0,2.0,4161.0,30.0,9479
17031071000,5.0,104.0,315.0,452.0,0.0,27.0,616.0,0.0,188.0,232.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,175.0,197.0,0.0,0.0,0.0,0.0,4.0,0.0,173.0,1.0,1.0,20.0,0.0,148.0,37.0,4.0,2092.0,22.0,4827
17031071100,2.0,166.0,597.0,571.0,0.0,18.0,795.0,2.0,170.0,408.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,42.0,187.0,95.0,0.0,0.0,0.0,1.0,8.0,0.0,135.0,5.0,0.0,24.0,0.0,279.0,31.0,1.0,2992.0,9.0,6545
17031071200,4.0,241.0,1177.0,437.0,1.0,27.0,813.0,1.0,170.0,298.0,0.0,2.0,0.0,0.0,12.0,1.0,6.0,59.0,199.0,192.0,0.0,0.0,0.0,0.0,18.0,0.0,171.0,2.0,0.0,43.0,0.0,278.0,31.0,3.0,2561.0,36.0,6783
17031071300,3.0,103.0,291.0,363.0,0.0,10.0,521.0,1.0,82.0,279.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,6.0,212.0,22.0,0.0,0.0,0.0,0.0,15.0,0.0,194.0,0.0,1.0,13.0,0.0,152.0,14.0,1.0,1813.0,4.0,4108
17031071400,2.0,156.0,485.0,317.0,0.0,18.0,804.0,1.0,100.0,486.0,0.0,1.0,2.0,0.0,3.0,1.0,4.0,13.0,399.0,60.0,0.0,0.0,0.0,2.0,8.0,1.0,236.0,3.0,0.0,20.0,0.0,123.0,35.0,1.0,3652.0,6.0,6939
17031071500,2.0,330.0,1037.0,459.0,0.0,28.0,1070.0,1.0,202.0,842.0,0.0,0.0,0.0,1.0,15.0,4.0,4.0,49.0,369.0,137.0,0.0,0.0,0.0,0.0,13.0,2.0,351.0,25.0,2.0,52.0,0.0,244.0,41.0,3.0,5514.0,22.0,10819
17031071600,0.0,36.0,82.0,150.0,0.0,2.0,204.0,0.0,31.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,72.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,2.0,1.0,2.0,0.0,71.0,6.0,0.0,592.0,1.0,1386
17031071700,1.0,75.0,201.0,180.0,0.0,5.0,301.0,1.0,45.0,125.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,93.0,29.0,0.0,1.0,0.0,0.0,32.0,0.0,113.0,2.0,0.0,10.0,0.0,97.0,8.0,1.0,949.0,4.0,2282
17031071800,4.0,125.0,350.0,409.0,0.0,20.0,506.0,1.0,92.0,257.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,3.0,155.0,57.0,0.0,0.0,0.0,0.0,19.0,0.0,174.0,6.0,0.0,10.0,0.0,126.0,13.0,1.0,1170.0,14.0,3522
17031080100,2.0,120.0,375.0,114.0,1.0,12.0,316.0,2.0,67.0,411.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,18.0,159.0,53.0,0.0,0.0,0.0,1.0,9.0,1.0,272.0,19.0,0.0,23.0,0.0,92.0,14.0,8.0,1153.0,10.0,3263
17031080201,1.0,104.0,204.0,118.0,0.0,5.0,259.0,0.0,55.0,252.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,102.0,30.0,0.0,0.0,0.0,1.0,11.0,0.0,173.0,15.0,0.0,5.0,0.0,73.0,11.0,1.0,1091.0,3.0,2519
17031080202,2.0,326.0,1302.0,159.0,1.0,37.0,579.0,0.0,272.0,894.0,0.0,0.0,1.0,1.0,33.0,4.0,6.0,12.0,162.0,280.0,0.0,0.0,0.0,1.0,15.0,1.0,305.0,126.0,0.0,48.0,0.0,337.0,39.0,8.0,3873.0,16.0,8840
17031080300,6.0,282.0,817.0,435.0,0.0,27.0,839.0,0.0,176.0,572.0,0.0,0.0,4.0,0.0,12.0,3.0,9.0,33.0,237.0,241.0,0.0,0.0,0.0,0.0,13.0,0.0,278.0,38.0,3.0,25.0,0.0,319.0,19.0,9.0,3134.0,19.0,7550
17031080400,5.0,894.0,2668.0,414.0,0.0,28.0,1200.0,2.0,1230.0,421.0,0.0,45.0,15.0,0.0,20.0,9.0,10.0,11.0,221.0,1289.0,0.0,0.0,0.0,2.0,151.0,0.0,784.0,81.0,0.0,68.0,0.0,321.0,31.0,10.0,2720.0,125.0,12775
17031081000,4.0,492.0,1169.0,320.0,0.0,51.0,872.0,3.0,352.0,959.0,0.0,1.0,3.0,0.0,19.0,9.0,1.0,20.0,374.0,521.0,0.0,0.0,0.0,1.0,16.0,0.0,610.0,268.0,0.0,48.0,0.0,468.0,40.0,5.0,4109.0,34.0,10769
17031081100,0.0,284.0,1261.0,134.0,0.0,29.0,367.0,6.0,160.0,656.0,0.0,1.0,1.0,0.0,33.0,2.0,2.0,42.0,116.0,126.0,0.0,0.0,0.0,1.0,15.0,0.0,258.0,169.0,0.0,42.0,0.0,191.0,16.0,4.0,2378.0,16.0,6310
17031081201,2.0,621.0,1644.0,317.0,2.0,48.0,597.0,2.0,878.0,4360.0,0.0,2.0,2.0,0.0,36.0,7.0,0.0,20.0,195.0,291.0,0.0,1.0,0.0,0.0,15.0,0.0,516.0,281.0,2.0,156.0,0.0,472.0,52.0,11.0,12714.0,34.0,23278
17031081202,2.0,195.0,743.0,133.0,2.0,18.0,333.0,0.0,125.0,488.0,0.0,0.0,0.0,0.0,27.0,5.0,3.0,11.0,126.0,77.0,0.0,0.0,0.0,2.0,1.0,0.0,227.0,94.0,0.0,22.0,0.0,110.0,17.0,3.0,2024.0,15.0,4803
17031081300,0.0,160.0,476.0,122.0,0.0,23.0,189.0,2.0,235.0,854.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,95.0,34.0,0.0,0.0,0.0,1.0,7.0,0.0,363.0,57.0,2.0,63.0,0.0,93.0,19.0,3.0,3803.0,13.0,6630
17031081401,1.0,435.0,1115.0,120.0,2.0,113.0,349.0,16.0,520.0,1318.0,0.0,1.0,0.0,0.0,12.0,9.0,2.0,11.0,155.0,156.0,0.0,0.0,0.0,0.0,30.0,1.0,536.0,150.0,0.0,86.0,0.0,153.0,40.0,10.0,5967.0,27.0,11335
17031081402,2.0,192.0,663.0,98.0,0.0,23.0,330.0,4.0,184.0,601.0,0.0,2.0,1.0,0.0,6.0,1.0,4.0,12.0,134.0,77.0,0.0,1.0,0.0,0.0,19.0,0.0,271.0,4.0,0.0,43.0,1.0,73.0,28.0,6.0,2871.0,7.0,5658
17031081403,2.0,447.0,1354.0,319.0,0.0,45.0,724.0,6.0,566.0,2009.0,0.0,1.0,1.0,0.0,18.0,12.0,5.0,26.0,273.0,112.0,0.0,1.0,0.0,4.0,16.0,1.0,679.0,510.0,4.0,115.0,1.0,280.0,41.0,9.0,9585.0,22.0,17188
17031081500,5.0,531.0,1469.0,351.0,0.0,67.0,962.0,4.0,602.0,2510.0,0.0,1.0,2.0,0.0,32.0,9.0,3.0,38.0,354.0,261.0,0.0,2.0,0.0,1.0,22.0,0.0,686.0,245.0,1.0,119.0,0.0,483.0,48.0,6.0,10472.0,25.0,19311
17031081600,5.0,507.0,1944.0,243.0,1.0,43.0,620.0,3.0,366.0,1252.0,0.0,1.0,3.0,0.0,30.0,2.0,2.0,45.0,242.0,221.0,0.0,1.0,0.0,0.0,8.0,1.0,288.0,289.0,1.0,82.0,0.0,365.0,37.0,3.0,5745.0,21.0,12371
17031081700,10.0,691.0,3121.0,656.0,0.0,86.0,1243.0,6.0,1080.0,2284.0,0.0,2.0,11.0,0.0,42.0,4.0,8.0,114.0,537.0,317.0,0.0,1.0,0.0,1.0,13.0,0.0,584.0,1011.0,4.0,89.0,0.0,618.0,58.0,5.0,8115.0,53.0,20764
17031081800,8.0,843.0,3370.0,904.0,1.0,78.0,2015.0,6.0,1176.0,1837.0,0.0,4.0,10.0,0.0,42.0,14.0,5.0,130.0,807.0,1120.0,1.0,2.0,0.0,1.0,19.0,0.0,787.0,176.0,2.0,101.0,0.0,758.0,67.0,13.0,9856.0,90.0,24243
17031081900,3.0,435.0,1617.0,94.0,0.0,14.0,565.0,0.0,2033.0,88.0,0.0,28.0,16.0,0.0,14.0,2.0,3.0,17.0,89.0,1543.0,0.0,0.0,0.0,0.0,37.0,0.0,229.0,9.0,0.0,46.0,0.0,134.0,15.0,3.0,557.0,98.0,7689
17031090100,2.0,93.0,242.0,100.0,0.0,3.0,302.0,0.0,58.0,124.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,50.0,24.0,0.0,0.0,0.0,1.0,12.0,0.0,203.0,3.0,0.0,5.0,0.0,10.0,8.0,2.0,353.0,3.0,1607
17031090200,9.0,211.0,738.0,196.0,0.0,15.0,890.0,0.0,95.0,313.0,0.0,3.0,1.0,0.0,4.0,5.0,12.0,6.0,113.0,43.0,0.0,0.0,0.0,1.0,21.0,0.0,465.0,0.0,0.0,21.0,0.0,22.0,45.0,5.0,914.0,6.0,4154
17031090300,2.0,59.0,119.0,48.0,0.0,1.0,181.0,0.0,16.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,29.0,15.0,0.0,0.0,0.0,0.0,9.0,0.0,102.0,1.0,0.0,9.0,0.0,5.0,0.0,0.0,196.0,0.0,858
17031100100,9.0,293.0,739.0,308.0,0.0,19.0,922.0,1.0,94.0,331.0,0.0,5.0,2.0,0.0,3.0,6.0,12.0,12.0,216.0,121.0,0.0,0.0,0.0,2.0,74.0,0.0,504.0,4.0,0.0,27.0,0.0,58.0,22.0,3.0,1035.0,15.0,4837
17031100200,6.0,320.0,778.0,344.0,0.0,17.0,929.0,1.0,119.0,357.0,0.0,3.0,2.0,0.0,2.0,3.0,24.0,8.0,193.0,73.0,0.0,1.0,0.0,2.0,51.0,0.0,604.0,0.0,0.0,25.0,0.0,48.0,24.0,2.0,1456.0,21.0,5413
17031100300,14.0,214.0,499.0,266.0,0.0,10.0,880.0,0.0,136.0,260.0,0.0,1.0,0.0,0.0,3.0,3.0,7.0,8.0,100.0,134.0,0.0,0.0,0.0,0.0,31.0,0.0,355.0,0.0,0.0,31.0,0.0,10.0,29.0,4.0,956.0,12.0,3963
17031100400,0.0,78.0,231.0,103.0,0.0,9.0,224.0,0.0,57.0,135.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,1.0,36.0,41.0,0.0,0.0,0.0,1.0,8.0,0.0,211.0,0.0,0.0,14.0,0.0,3.0,9.0,0.0,511.0,0.0,1685
17031100500,5.0,236.0,624.0,305.0,0.0,11.0,872.0,0.0,93.0,359.0,0.0,0.0,2.0,0.0,7.0,3.0,12.0,9.0,162.0,75.0,0.0,0.0,0.0,0.0,35.0,0.0,437.0,0.0,0.0,18.0,0.0,50.0,25.0,2.0,1558.0,6.0,4906
17031100600,14.0,420.0,1155.0,326.0,0.0,11.0,964.0,0.0,188.0,325.0,0.0,5.0,2.0,0.0,5.0,4.0,7.0,20.0,206.0,308.0,0.0,2.0,0.0,2.0,31.0,0.0,509.0,2.0,1.0,35.0,0.0,68.0,35.0,5.0,1510.0,26.0,6186
17031100700,1.0,115.0,269.0,208.0,0.0,4.0,447.0,0.0,74.0,171.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,2.0,88.0,48.0,0.0,0.0,0.0,0.0,15.0,0.0,277.0,1.0,0.0,8.0,0.0,10.0,9.0,4.0,589.0,2.0,2354
17031110100,11.0,311.0,773.0,336.0,0.0,16.0,879.0,0.0,95.0,274.0,0.0,3.0,1.0,0.0,6.0,1.0,10.0,16.0,241.0,114.0,0.0,1.0,0.0,0.0,34.0,0.0,526.0,5.0,0.0,32.0,0.0,58.0,22.0,7.0,1087.0,14.0,4873
17031110200,6.0,218.0,557.0,198.0,0.0,10.0,606.0,1.0,71.0,234.0,0.0,3.0,2.0,0.0,5.0,3.0,4.0,17.0,231.0,99.0,0.0,0.0,0.0,0.0,33.0,0.0,426.0,2.0,0.0,17.0,0.0,60.0,16.0,11.0,869.0,9.0,3708
17031110300,6.0,209.0,429.0,402.0,0.0,8.0,675.0,1.0,89.0,225.0,0.0,6.0,2.0,0.0,6.0,4.0,13.0,12.0,175.0,123.0,0.0,0.0,0.0,3.0,32.0,0.0,409.0,3.0,0.0,17.0,0.0,50.0,11.0,3.0,932.0,15.0,3860
17031110400,6.0,245.0,650.0,360.0,1.0,6.0,829.0,0.0,105.0,262.0,0.0,2.0,4.0,0.0,19.0,4.0,12.0,6.0,223.0,200.0,3.0,0.0,0.0,0.0,66.0,0.0,488.0,0.0,0.0,34.0,0.0,59.0,14.0,3.0,1070.0,15.0,4686
17031110501,5.0,257.0,620.0,300.0,0.0,8.0,659.0,0.0,77.0,252.0,0.0,0.0,3.0,0.0,2.0,2.0,8.0,3.0,225.0,78.0,0.0,0.0,0.0,3.0,34.0,0.0,474.0,1.0,1.0,21.0,0.0,48.0,19.0,9.0,1047.0,14.0,4170
17031110502,4.0,423.0,1096.0,262.0,0.0,13.0,907.0,1.0,321.0,539.0,0.0,6.0,4.0,1.0,14.0,5.0,10.0,31.0,250.0,357.0,0.0,1.0,0.0,1.0,37.0,2.0,416.0,0.0,0.0,47.0,0.0,178.0,47.0,1.0,1609.0,32.0,6615
17031120100,1.0,92.0,165.0,135.0,0.0,4.0,493.0,1.0,57.0,157.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,3.0,52.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,195.0,5.0,0.0,5.0,0.0,9.0,7.0,0.0,415.0,0.0,1829
17031120200,3.0,141.0,323.0,341.0,0.0,8.0,573.0,2.0,57.0,268.0,0.0,1.0,0.0,0.0,4.0,0.0,10.0,2.0,104.0,42.0,0.0,1.0,0.0,0.0,18.0,0.0,265.0,0.0,0.0,14.0,0.0,17.0,12.0,3.0,880.0,3.0,3092
17031120300,1.0,141.0,331.0,538.0,0.0,5.0,720.0,0.0,103.0,292.0,0.0,2.0,1.0,0.0,2.0,2.0,12.0,6.0,151.0,100.0,0.0,1.0,0.0,0.0,17.0,0.0,372.0,0.0,0.0,12.0,0.0,37.0,8.0,6.0,1044.0,9.0,3913
17031120400,4.0,194.0,449.0,382.0,0.0,7.0,624.0,1.0,64.0,174.0,0.0,11.0,2.0,0.0,1.0,2.0,5.0,12.0,203.0,158.0,0.0,0.0,0.0,0.0,14.0,0.0,257.0,10.0,0.0,20.0,0.0,50.0,24.0,3.0,869.0,11.0,3551
17031130100,5.0,256.0,599.0,522.0,0.0,35.0,745.0,0.0,132.0,393.0,0.0,0.0,6.0,0.0,8.0,7.0,5.0,9.0,343.0,345.0,0.0,0.0,0.0,0.0,18.0,0.0,409.0,33.0,0.0,25.0,0.0,116.0,34.0,4.0,2371.0,40.0,6460
17031130200,4.0,180.0,372.0,160.0,0.0,11.0,442.0,1.0,65.0,182.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,10.0,92.0,118.0,0.0,1.0,0.0,1.0,10.0,1.0,185.0,9.0,0.0,23.0,0.0,49.0,37.0,4.0,1036.0,8.0,3013
17031130300,7.0,247.0,704.0,617.0,0.0,9.0,898.0,3.0,85.0,236.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,14.0,377.0,165.0,0.0,0.0,0.0,2.0,59.0,0.0,452.0,4.0,0.0,19.0,0.0,152.0,16.0,5.0,1258.0,19.0,5364
17031140100,13.0,202.0,880.0,243.0,0.0,27.0,629.0,1.0,116.0,126.0,0.0,7.0,14.0,0.0,13.0,3.0,5.0,53.0,246.0,377.0,0.0,0.0,0.0,1.0,32.0,0.0,323.0,36.0,0.0,67.0,0.0,166.0,37.0,3.0,646.0,59.0,4325
17031140200,14.0,467.0,1535.0,490.0,0.0,51.0,1055.0,0.0,225.0,307.0,0.0,17.0,6.0,0.0,10.0,8.0,7.0,53.0,456.0,447.0,0.0,0.0,0.0,0.0,49.0,3.0,550.0,199.0,0.0,90.0,0.0,405.0,63.0,10.0,1820.0,64.0,8401
17031140301,2.0,209.0,855.0,222.0,0.0,14.0,505.0,0.0,88.0,146.0,0.0,4.0,1.0,0.0,6.0,3.0,7.0,34.0,214.0,214.0,0.0,0.0,0.0,1.0,30.0,0.0,263.0,15.0,0.0,32.0,0.0,222.0,26.0,0.0,723.0,39.0,3875
17031140302,10.0,227.0,822.0,264.0,1.0,8.0,728.0,1.0,93.0,145.0,0.0,1.0,8.0,0.0,4.0,1.0,4.0,14.0,237.0,177.0,0.0,1.0,0.0,0.0,28.0,5.0,333.0,3.0,0.0,41.0,0.0,115.0,32.0,2.0,843.0,37.0,4185
17031140400,19.0,305.0,876.0,668.0,0.0,22.0,1186.0,0.0,120.0,354.0,0.0,11.0,2.0,0.0,9.0,6.0,11.0,17.0,481.0,191.0,0.0,1.0,0.0,1.0,40.0,2.0,512.0,4.0,0.0,41.0,0.0,139.0,43.0,3.0,2251.0,24.0,7339
17031140500,4.0,293.0,769.0,279.0,0.0,13.0,763.0,0.0,104.0,201.0,0.0,3.0,1.0,0.0,12.0,2.0,4.0,11.0,350.0,218.0,0.0,1.0,0.0,0.0,54.0,0.0,373.0,2.0,0.0,34.0,0.0,103.0,22.0,4.0,1597.0,21.0,5238
17031140601,7.0,194.0,541.0,186.0,0.0,10.0,450.0,1.0,63.0,133.0,0.0,1.0,3.0,0.0,11.0,5.0,5.0,9.0,204.0,174.0,0.0,0.0,0.0,0.0,26.0,0.0,275.0,0.0,0.0,24.0,0.0,90.0,21.0,1.0,580.0,20.0,3034
17031140602,13.0,451.0,1573.0,401.0,0.0,34.0,987.0,2.0,161.0,173.0,0.0,3.0,6.0,0.0,15.0,7.0,7.0,35.0,430.0,509.0,0.0,0.0,0.0,0.0,52.0,2.0,581.0,17.0,0.0,55.0,0.0,364.0,50.0,4.0,1025.0,94.0,7051
17031140701,13.0,209.0,702.0,252.0,0.0,12.0,761.0,0.0,144.0,145.0,0.0,22.0,5.0,0.0,6.0,1.0,5.0,22.0,207.0,298.0,0.0,0.0,0.0,0.0,27.0,0.0,233.0,368.0,0.0,46.0,0.0,237.0,38.0,4.0,711.0,36.0,4504
17031140702,16.0,624.0,2068.0,483.0,0.0,41.0,1092.0,1.0,320.0,250.0,0.0,4.0,11.0,0.0,22.0,13.0,7.0,53.0,507.0,707.0,0.0,0.0,0.0,0.0,67.0,0.0,597.0,7.0,1.0,157.0,0.0,349.0,61.0,2.0,1479.0,113.0,9052
