GEOID,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,TOTAL
17031390100,0.0,62.0,153.0,72.0,5.0,125.0,0.0,29.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,48.0,0.0,0.0,0.0,8.0,0.0,72.0,1.0,0.0,1.0,51.0,2.0,1.0,308.0,5.0,1017
17031390200,1.0,102.0,252.0,150.0,4.0,207.0,0.0,24.0,26.0,1.0,0.0,0.0,2.0,3.0,0.0,60.0,69.0,0.0,0.0,0.0,19.0,0.0,119.0,1.0,0.0,7.0,50.0,4.0,4.0,331.0,13.0,1449
17031390300,4.0,207.0,590.0,155.0,4.0,270.0,0.0,79.0,54.0,12.0,2.0,0.0,2.0,2.0,1.0,97.0,203.0,0.0,0.0,1.0,20.0,0.0,224.0,0.0,0.0,12.0,91.0,7.0,2.0,439.0,25.0,2503
17031390400,2.0,159.0,498.0,146.0,4.0,259.0,0.0,76.0,50.0,21.0,4.0,4.0,1.0,0.0,2.0,97.0,275.0,0.0,0.0,1.0,23.0,0.0,177.0,1.0,0.0,17.0,97.0,7.0,2.0,419.0,29.0,2371
17031390500,2.0,49.0,106.0,43.0,2.0,73.0,0.0,18.0,13.0,3.0,3.0,0.0,1.0,1.0,0.0,32.0,64.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0,0.0,2.0,35.0,0.0,0.0,145.0,4.0,636
17031390600,0.0,34.0,90.0,58.0,3.0,92.0,0.0,19.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,16.0,0.0,0.0,0.0,3.0,0.0,38.0,0.0,0.0,1.0,31.0,1.0,1.0,230.0,2.0,694
17031390700,1.0,129.0,295.0,39.0,9.0,206.0,0.0,25.0,113.0,2.0,0.0,1.0,0.0,0.0,1.0,110.0,81.0,0.0,0.0,0.0,12.0,0.0,145.0,1.0,0.0,7.0,71.0,10.0,2.0,782.0,10.0,2052
17031400300,2.0,188.0,574.0,184.0,25.0,390.0,1.0,100.0,46.0,14.0,7.0,5.0,1.0,3.0,2.0,279.0,183.0,0.0,0.0,0.0,21.0,0.0,226.0,131.0,1.0,8.0,191.0,5.0,0.0,578.0,38.0,3203
17031400400,3.0,168.0,691.0,232.0,12.0,328.0,0.0,202.0,36.0,22.0,9.0,2.0,0.0,2.0,1.0,139.0,460.0,0.0,0.0,0.0,16.0,0.0,158.0,398.0,0.0,18.0,109.0,9.0,1.0,376.0,46.0,3438
17031400500,2.0,285.0,910.0,261.0,9.0,366.0,0.0,163.0,63.0,22.0,10.0,15.0,0.0,1.0,5.0,149.0,536.0,0.0,0.0,0.0,33.0,0.0,236.0,12.0,0.0,28.0,115.0,7.0,1.0,447.0,68.0,3744
17031400800,6.0,282.0,888.0,258.0,11.0,376.0,0.0,96.0,49.0,14.0,8.0,8.0,1.0,4.0,1.0,188.0,484.0,0.0,0.0,0.0,33.0,0.0,257.0,19.0,0.0,18.0,155.0,5.0,0.0,399.0,61.0,3621
17031410100,0.0,53.0,108.0,32.0,1.0,68.0,0.0,16.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,42.0,0.0,0.0,0.0,7.0,0.0,65.0,0.0,0.0,6.0,35.0,2.0,2.0,172.0,3.0,688
17031410200,0.0,14.0,28.0,33.0,0.0,30.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,17.0,0.0,0.0,94.0,0.0,265
17031410500,0.0,91.0,266.0,176.0,5.0,164.0,0.0,26.0,33.0,4.0,1.0,3.0,0.0,4.0,1.0,76.0,51.0,0.0,0.0,1.0,6.0,0.0,84.0,0.0,0.0,6.0,37.0,4.0,1.0,248.0,7.0,1295
17031410600,0.0,19.0,45.0,77.0,4.0,76.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,0.0,0.0,1.0,3.0,0.0,41.0,0.0,0.0,1.0,50.0,3.0,0.0,206.0,0.0,609
17031410700,3.0,52.0,90.0,77.0,3.0,73.0,0.0,24.0,62.0,0.0,0.0,0.0,0.0,2.0,1.0,36.0,24.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,0.0,2.0,77.0,6.0,0.0,296.0,3.0,876
17031410800,1.0,94.0,180.0,76.0,4.0,114.0,0.0,27.0,133.0,2.0,0.0,4.0,1.0,1.0,3.0,46.0,63.0,0.0,0.0,0.0,9.0,0.0,99.0,0.0,1.0,5.0,56.0,4.0,0.0,350.0,7.0,1280
17031410900,0.0,70.0,126.0,78.0,3.0,134.0,0.0,10.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,5.0,0.0,69.0,1.0,0.0,1.0,43.0,6.0,2.0,319.0,2.0,1042
17031411000,0.0,43.0,133.0,63.0,5.0,130.0,0.0,14.0,74.0,0.0,2.0,1.0,1.0,2.0,1.0,74.0,43.0,0.0,0.0,0.0,21.0,0.0,66.0,1.0,0.0,3.0,53.0,7.0,1.0,493.0,7.0,1238
17031411100,0.0,29.0,45.0,49.0,1.0,65.0,0.0,21.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,11.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,50.0,0.0,0.0,277.0,0.0,666
17031411200,0.0,17.0,30.0,30.0,2.0,44.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,32.0,1.0,0.0,156.0,2.0,408
17031420100,1.0,157.0,324.0,38.0,11.0,113.0,0.0,100.0,31.0,3.0,0.0,5.0,3.0,1.0,0.0,47.0,67.0,0.0,0.0,0.0,5.0,0.0,77.0,12.0,0.0,108.0,44.0,22.0,0.0,301.0,27.0,1497
17031420200,1.0,81.0,365.0,56.0,2.0,137.0,0.0,15.0,26.0,3.0,2.0,2.0,0.0,1.0,1.0,60.0,45.0,0.0,0.0,0.0,5.0,0.0,102.0,0.0,0.0,6.0,49.0,2.0,1.0,171.0,11.0,1144
17031420300,1.0,42.0,122.0,124.0,6.0,109.0,0.0,9.0,26.0,0.0,1.0,2.0,0.0,2.0,1.0,45.0,25.0,0.0,0.0,0.0,8.0,0.0,71.0,0.0,0.0,2.0,41.0,3.0,0.0,151.0,11.0,802
17031420400,0.0,91.0,212.0,82.0,5.0,114.0,0.0,79.0,59.0,6.0,1.0,2.0,1.0,1.0,0.0,53.0,159.0,0.0,0.0,0.0,4.0,0.0,97.0,0.0,0.0,15.0,66.0,4.0,0.0,212.0,28.0,1291
17031420500,5.0,294.0,878.0,223.0,7.0,423.0,0.0,417.0,49.0,14.0,6.0,8.0,5.0,4.0,1.0,73.0,498.0,0.0,0.0,1.0,20.0,0.0,245.0,1.0,0.0,45.0,95.0,8.0,1.0,316.0,65.0,3702
17031420600,5.0,215.0,830.0,322.0,16.0,347.0,0.0,118.0,56.0,25.0,8.0,13.0,2.0,1.0,9.0,107.0,717.0,0.0,0.0,1.0,25.0,0.0,219.0,12.0,0.0,39.0,153.0,14.0,0.0,362.0,57.0,3673
17031420700,17.0,677.0,2210.0,610.0,42.0,932.0,0.0,602.0,131.0,32.0,23.0,39.0,4.0,10.0,3.0,283.0,1621.0,0.0,0.0,0.0,63.0,0.0,537.0,168.0,0.0,94.0,456.0,14.0,2.0,1071.0,151.0,9792
17031420800,1.0,232.0,634.0,326.0,14.0,409.0,0.0,115.0,52.0,15.0,11.0,8.0,3.0,0.0,5.0,88.0,449.0,0.0,0.0,0.0,14.0,0.0,231.0,1.0,0.0,40.0,141.0,10.0,0.0,401.0,84.0,3284
17031421200,3.0,171.0,504.0,182.0,10.0,187.0,0.0,107.0,46.0,9.0,3.0,11.0,1.0,1.0,3.0,86.0,395.0,0.0,0.0,1.0,9.0,0.0,146.0,6.0,0.0,24.0,160.0,6.0,0.0,318.0,43.0,2432
17031430101,6.0,288.0,947.0,476.0,18.0,505.0,0.0,149.0,152.0,33.0,7.0,11.0,1.0,1.0,0.0,205.0,555.0,0.0,0.0,0.0,36.0,0.0,378.0,2.0,0.0,29.0,280.0,9.0,1.0,598.0,65.0,4752
17031430102,0.0,134.0,440.0,244.0,22.0,278.0,0.0,19.0,83.0,9.0,2.0,3.0,1.0,2.0,0.0,106.0,137.0,0.0,0.0,0.0,18.0,0.0,229.0,0.0,0.0,11.0,109.0,7.0,1.0,381.0,20.0,2256
17031430200,2.0,340.0,1042.0,652.0,24.0,667.0,0.0,170.0,224.0,39.0,9.0,21.0,2.0,3.0,1.0,248.0,491.0,0.0,0.0,0.0,43.0,0.0,342.0,1.0,0.0,39.0,299.0,11.0,1.0,744.0,64.0,5479
17031430300,3.0,209.0,734.0,387.0,16.0,401.0,0.0,127.0,62.0,11.0,3.0,8.0,2.0,1.0,8.0,112.0,414.0,0.0,0.0,0.0,26.0,0.0,210.0,1.0,0.0,19.0,142.0,9.0,0.0,468.0,45.0,3418
17031430400,4.0,248.0,727.0,344.0,10.0,474.0,0.0,88.0,91.0,6.0,8.0,16.0,2.0,0.0,3.0,147.0,289.0,0.0,0.0,0.0,35.0,0.0,276.0,1.0,0.0,24.0,194.0,7.0,1.0,717.0,53.0,3765
17031430500,7.0,333.0,1001.0,429.0,14.0,530.0,0.0,103.0,169.0,2.0,7.0,13.0,1.0,3.0,1.0,171.0,370.0,0.0,0.0,0.0,30.0,0.0,389.0,1.0,0.0,18.0,255.0,11.0,2.0,764.0,42.0,4666
17031430600,3.0,143.0,403.0,239.0,3.0,258.0,0.0,153.0,102.0,1.0,6.0,4.0,0.0,3.0,0.0,92.0,200.0,0.0,0.0,0.0,10.0,0.0,163.0,1.0,0.0,5.0,114.0,4.0,1.0,923.0,22.0,2853
17031430700,1.0,114.0,380.0,135.0,12.0,193.0,0.0,18.0,40.0,4.0,4.0,1.0,0.0,0.0,0.0,86.0,138.0,0.0,0.0,0.0,20.0,0.0,159.0,5.0,0.0,12.0,102.0,5.0,1.0,275.0,15.0,1720
17031430800,2.0,99.0,361.0,214.0,7.0,225.0,0.0,52.0,41.0,6.0,3.0,4.0,2.0,1.0,2.0,95.0,137.0,0.0,0.0,0.0,21.0,0.0,152.0,2.0,0.0,14.0,87.0,2.0,0.0,263.0,28.0,1820
17031430900,5.0,115.0,413.0,214.0,10.0,200.0,0.0,34.0,81.0,6.0,2.0,1.0,0.0,3.0,0.0,87.0,139.0,0.0,0.0,0.0,18.0,0.0,121.0,2.0,0.0,15.0,165.0,5.0,1.0,335.0,29.0,2001
17031431200,1.0,162.0,504.0,352.0,21.0,375.0,0.0,49.0,86.0,3.0,2.0,7.0,1.0,1.0,0.0,178.0,374.0,0.0,0.0,0.0,17.0,0.0,226.0,5.0,0.0,20.0,181.0,5.0,0.0,537.0,34.0,3141
17031431301,3.0,389.0,1233.0,471.0,27.0,535.0,1.0,101.0,87.0,13.0,13.0,13.0,3.0,2.0,5.0,212.0,958.0,0.0,0.0,0.0,46.0,0.0,345.0,214.0,1.0,29.0,168.0,8.0,1.0,670.0,65.0,5613
17031431302,8.0,522.0,1663.0,683.0,33.0,689.0,0.0,212.0,125.0,10.0,10.0,13.0,4.0,5.0,8.0,235.0,1128.0,0.0,0.0,0.0,42.0,0.0,438.0,147.0,0.0,41.0,236.0,16.0,3.0,671.0,77.0,7019
17031431400,8.0,398.0,1411.0,512.0,27.0,677.0,0.0,86.0,151.0,2.0,7.0,7.0,3.0,5.0,3.0,254.0,454.0,0.0,0.0,0.0,52.0,0.0,442.0,33.0,0.0,27.0,257.0,18.0,1.0,785.0,59.0,5679
17031440101,10.0,500.0,1683.0,580.0,33.0,646.0,0.0,181.0,131.0,21.0,16.0,23.0,5.0,2.0,4.0,245.0,1109.0,0.0,0.0,0.0,49.0,0.0,452.0,41.0,0.0,34.0,370.0,13.0,2.0,688.0,82.0,6920
17031440102,7.0,345.0,1100.0,447.0,29.0,551.0,0.0,83.0,184.0,7.0,7.0,6.0,1.0,7.0,1.0,285.0,328.0,0.0,0.0,0.0,41.0,0.0,302.0,14.0,0.0,24.0,277.0,6.0,8.0,1352.0,59.0,5471
17031440201,12.0,342.0,1011.0,406.0,17.0,565.0,0.0,75.0,159.0,11.0,8.0,13.0,5.0,3.0,0.0,274.0,521.0,0.0,0.0,1.0,44.0,0.0,364.0,40.0,0.0,15.0,349.0,13.0,4.0,700.0,69.0,5021
17031440202,1.0,188.0,380.0,170.0,6.0,329.0,1.0,39.0,118.0,1.0,7.0,4.0,2.0,1.0,1.0,138.0,131.0,0.0,0.0,0.0,9.0,0.0,158.0,17.0,0.0,9.0,211.0,6.0,1.0,562.0,28.0,2518
17031440300,3.0,202.0,560.0,349.0,22.0,455.0,0.0,59.0,107.0,6.0,2.0,5.0,2.0,3.0,0.0,337.0,220.0,0.0,0.0,0.0,27.0,0.0,233.0,1.0,0.0,16.0,282.0,7.0,8.0,734.0,30.0,3670
17031440600,1.0,78.0,217.0,131.0,9.0,169.0,0.0,34.0,83.0,1.0,3.0,1.0,0.0,1.0,0.0,186.0,182.0,0.0,0.0,0.0,13.0,0.0,89.0,0.0,0.0,13.0,140.0,2.0,2.0,355.0,21.0,1731
17031440700,3.0,77.0,179.0,101.0,7.0,118.0,0.0,22.0,45.0,1.0,5.0,2.0,0.0,1.0,0.0,83.0,89.0,0.0,0.0,0.0,11.0,0.0,71.0,1.0,0.0,5.0,74.0,2.0,2.0,172.0,10.0,1081
17031440800,1.0,108.0,325.0,76.0,13.0,176.0,0.0,20.0,64.0,1.0,5.0,5.0,0.0,1.0,0.0,83.0,137.0,0.0,0.0,0.0,13.0,0.0,104.0,1.0,0.0,8.0,81.0,2.0,1.0,226.0,21.0,1472
17031440900,5.0,157.0,493.0,203.0,17.0,295.0,0.0,32.0,55.0,5.0,9.0,9.0,1.0,4.0,0.0,142.0,258.0,0.0,0.0,1.0,17.0,0.0,174.0,13.0,0.0,10.0,116.0,13.0,0.0,320.0,45.0,2394
17031450300,6.0,214.0,576.0,317.0,15.0,394.0,0.0,51.0,116.0,2.0,10.0,4.0,1.0,3.0,2.0,252.0,181.0,0.0,0.0,0.0,24.0,0.0,202.0,2.0,0.0,17.0,228.0,8.0,4.0,692.0,47.0,3368
17031460100,17.0,363.0,951.0,372.0,16.0,513.0,0.0,129.0,75.0,3.0,14.0,9.0,2.0,0.0,12.0,122.0,672.0,0.0,0.0,0.0,32.0,0.0,288.0,67.0,0.0,34.0,181.0,11.0,3.0,543.0,98.0,4527
17031460200,3.0,264.0,638.0,286.0,12.0,344.0,0.0,41.0,47.0,1.0,5.0,7.0,4.0,7.0,5.0,83.0,296.0,0.0,0.0,1.0,39.0,0.0,167.0,7.0,0.0,30.0,73.0,4.0,2.0,269.0,58.0,2693
17031460301,7.0,262.0,720.0,329.0,13.0,473.0,0.0,34.0,53.0,7.0,7.0,8.0,4.0,1.0,4.0,95.0,387.0,0.0,0.0,0.0,28.0,0.0,203.0,4.0,0.0,25.0,111.0,13.0,1.0,322.0,75.0,3186
17031460302,7.0,367.0,1045.0,492.0,16.0,577.0,0.0,76.0,90.0,8.0,12.0,8.0,4.0,8.0,6.0,155.0,752.0,0.0,0.0,0.0,38.0,0.0,268.0,3.0,0.0,38.0,210.0,15.0,2.0,530.0,110.0,4837
17031460400,5.0,229.0,723.0,375.0,17.0,405.0,0.0,60.0,70.0,10.0,8.0,6.0,2.0,3.0,4.0,160.0,466.0,0.0,0.0,0.0,32.0,1.0,235.0,1.0,0.0,21.0,109.0,7.0,5.0,477.0,48.0,3479
17031460500,11.0,395.0,1038.0,569.0,24.0,679.0,0.0,103.0,150.0,5.0,4.0,7.0,0.0,2.0,6.0,363.0,419.0,0.0,0.0,0.0,47.0,0.0,404.0,13.0,0.0,33.0,345.0,19.0,1.0,971.0,53.0,5661
17031460600,1.0,196.0,514.0,181.0,2.0,206.0,0.0,41.0,31.0,2.0,3.0,1.0,1.0,2.0,0.0,56.0,216.0,0.0,0.0,0.0,7.0,0.0,92.0,0.0,0.0,65.0,74.0,3.0,1.0,220.0,33.0,1948
17031460700,9.0,321.0,853.0,276.0,24.0,388.0,0.0,110.0,65.0,5.0,10.0,8.0,3.0,2.0,6.0,83.0,388.0,0.0,0.0,0.0,38.0,0.0,229.0,67.0,0.0,37.0,129.0,13.0,3.0,326.0,55.0,3448
17031461000,1.0,153.0,344.0,98.0,6.0,298.0,0.0,54.0,120.0,1.0,3.0,1.0,2.0,3.0,5.0,74.0,173.0,0.0,0.0,1.0,11.0,0.0,116.0,6.0,0.0,12.0,154.0,8.0,1.0,705.0,16.0,2366
17031470100,14.0,206.0,521.0,355.0,16.0,384.0,0.0,53.0,50.0,12.0,10.0,3.0,1.0,3.0,4.0,119.0,319.0,0.0,0.0,0.0,34.0,0.0,182.0,1.0,0.0,26.0,108.0,7.0,1.0,369.0,34.0,2832
17031480100,2.0,179.0,516.0,148.0,6.0,197.0,0.0,50.0,67.0,1.0,1.0,1.0,3.0,0.0,2.0,84.0,136.0,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,48.0,130.0,7.0,2.0,521.0,31.0,2232
17031480200,0.0,59.0,155.0,84.0,2.0,123.0,0.0,17.0,65.0,1.0,0.0,3.0,0.0,1.0,3.0,82.0,43.0,0.0,0.0,0.0,10.0,0.0,69.0,0.0,0.0,5.0,88.0,1.0,3.0,362.0,6.0,1182
17031480300,0.0,82.0,250.0,133.0,4.0,178.0,0.0,16.0,56.0,3.0,2.0,1.0,1.0,0.0,2.0,101.0,125.0,0.0,0.0,0.0,11.0,0.0,75.0,0.0,0.0,12.0,58.0,2.0,1.0,230.0,28.0,1371
17031480400,4.0,194.0,556.0,426.0,15.0,580.0,0.0,91.0,144.0,0.0,9.0,3.0,0.0,6.0,1.0,266.0,168.0,0.0,0.0,0.0,30.0,0.0,289.0,0.0,0.0,8.0,197.0,6.0,2.0,927.0,47.0,3969
17031480500,4.0,157.0,386.0,227.0,10.0,313.0,0.0,63.0,92.0,6.0,4.0,0.0,0.0,0.0,4.0,130.0,228.0,0.0,0.0,0.0,23.0,0.0,150.0,1.0,0.0,14.0,104.0,4.0,1.0,462.0,36.0,2419
17031490300,1.0,104.0,279.0,156.0,16.0,233.0,0.0,63.0,56.0,1.0,0.0,2.0,1.0,5.0,0.0,135.0,241.0,0.0,0.0,0.0,14.0,0.0,138.0,0.0,0.0,13.0,125.0,8.0,0.0,361.0,21.0,1973
17031490400,0.0,58.0,122.0,60.0,1.0,88.0,0.0,25.0,29.0,0.0,4.0,0.0,0.0,1.0,0.0,58.0,123.0,0.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,3.0,43.0,0.0,1.0,116.0,12.0,806
17031490500,4.0,204.0,484.0,146.0,17.0,210.0,0.0,91.0,84.0,2.0,2.0,3.0,2.0,4.0,0.0,175.0,144.0,0.0,0.0,0.0,14.0,0.0,128.0,0.0,0.0,23.0,131.0,6.0,2.0,650.0,22.0,2548
17031490600,0.0,130.0,371.0,115.0,6.0,159.0,0.0,34.0,32.0,1.0,0.0,5.0,1.0,2.0,0.0,158.0,182.0,0.0,0.0,0.0,16.0,0.0,83.0,1.0,0.0,10.0,96.0,5.0,0.0,286.0,21.0,1714
17031490700,6.0,206.0,608.0,245.0,12.0,390.0,0.0,175.0,76.0,10.0,5.0,14.0,2.0,2.0,5.0,162.0,504.0,0.0,0.0,0.0,22.0,0.0,205.0,7.0,0.0,21.0,104.0,9.0,0.0,324.0,61.0,3175
17031490800,12.0,223.0,630.0,316.0,15.0,520.0,0.0,134.0,109.0,11.0,7.0,4.0,3.0,6.0,5.0,212.0,525.0,0.0,0.0,0.0,26.0,0.0,220.0,24.0,0.0,26.0,202.0,5.0,3.0,627.0,48.0,3913
17031490901,8.0,304.0,851.0,406.0,20.0,535.0,1.0,94.0,96.0,8.0,7.0,15.0,2.0,4.0,1.0,200.0,468.0,0.0,0.0,0.0,37.0,0.0,268.0,159.0,0.0,18.0,182.0,9.0,1.0,724.0,76.0,4494
17031490902,11.0,291.0,989.0,434.0,20.0,613.0,0.0,137.0,144.0,10.0,10.0,14.0,1.0,3.0,1.0,244.0,522.0,0.0,0.0,0.0,33.0,0.0,358.0,156.0,0.0,43.0,289.0,10.0,4.0,929.0,77.0,5343
17031491000,18.0,664.0,2011.0,669.0,33.0,942.0,1.0,143.0,118.0,20.0,11.0,41.0,3.0,6.0,2.0,322.0,1070.0,0.0,0.0,0.0,56.0,0.0,449.0,12.0,0.0,66.0,301.0,21.0,4.0,825.0,189.0,7997
17031491100,8.0,180.0,484.0,433.0,11.0,570.0,0.0,65.0,68.0,5.0,10.0,6.0,4.0,2.0,1.0,180.0,277.0,0.0,0.0,1.0,26.0,0.0,245.0,1.0,0.0,19.0,183.0,13.0,2.0,621.0,54.0,3469
17031491200,2.0,298.0,795.0,214.0,17.0,338.0,0.0,90.0,65.0,1.0,6.0,4.0,2.0,3.0,2.0,111.0,340.0,0.0,0.0,0.0,14.0,0.0,146.0,0.0,0.0,48.0,132.0,4.0,3.0,521.0,70.0,3226
17031491300,8.0,349.0,957.0,379.0,12.0,502.0,0.0,80.0,57.0,26.0,11.0,18.0,2.0,5.0,1.0,152.0,575.0,0.0,0.0,0.0,26.0,0.0,200.0,2.0,0.0,24.0,147.0,11.0,1.0,418.0,87.0,4050
17031491400,13.0,484.0,1183.0,353.0,20.0,584.0,0.0,88.0,105.0,7.0,10.0,26.0,1.0,3.0,6.0,251.0,683.0,0.0,0.0,0.0,30.0,0.0,300.0,48.0,0.0,41.0,282.0,18.0,1.0,1075.0,95.0,5707
17031500100,3.0,193.0,470.0,169.0,6.0,353.0,0.0,71.0,71.0,4.0,1.0,1.0,2.0,0.0,1.0,129.0,69.0,0.0,0.0,0.0,21.0,0.0,150.0,0.0,0.0,13.0,69.0,7.0,2.0,425.0,12.0,2242
17031500200,5.0,315.0,741.0,140.0,13.0,250.0,0.0,97.0,95.0,4.0,5.0,9.0,2.0,0.0,2.0,108.0,172.0,0.0,0.0,0.0,24.0,0.0,154.0,0.0,0.0,28.0,56.0,6.0,5.0,363.0,51.0,2645
17031500300,2.0,201.0,250.0,79.0,2.0,187.0,0.0,75.0,67.0,0.0,3.0,17.0,12.0,4.0,0.0,93.0,108.0,0.0,0.0,0.0,50.0,0.0,127.0,1.0,1.0,8.0,27.0,5.0,1.0,264.0,11.0,1595
17031510100,2.0,111.0,243.0,83.0,5.0,271.0,0.0,24.0,31.0,1.0,1.0,0.0,0.0,2.0,8.0,84.0,130.0,0.0,0.0,0.0,18.0,0.0,96.0,1.0,0.0,21.0,33.0,1.0,0.0,213.0,23.0,1402
17031510200,6.0,138.0,317.0,220.0,8.0,307.0,0.0,37.0,67.0,4.0,5.0,2.0,3.0,2.0,2.0,113.0,117.0,0.0,0.0,0.0,20.0,0.0,164.0,1.0,0.0,7.0,72.0,2.0,1.0,355.0,18.0,1988
17031510300,5.0,446.0,1007.0,535.0,18.0,699.0,0.0,133.0,282.0,9.0,9.0,9.0,4.0,5.0,1.0,226.0,371.0,0.0,0.0,0.0,76.0,0.0,385.0,0.0,0.0,30.0,241.0,11.0,6.0,1085.0,75.0,5668
17031520100,1.0,112.0,231.0,80.0,8.0,255.0,0.0,25.0,34.0,0.0,2.0,3.0,3.0,4.0,4.0,71.0,125.0,0.0,0.0,0.0,18.0,0.0,78.0,0.0,0.0,23.0,21.0,4.0,0.0,179.0,22.0,1303
17031520200,5.0,184.0,441.0,201.0,8.0,417.0,0.0,25.0,34.0,0.0,0.0,3.0,3.0,3.0,2.0,107.0,140.0,0.0,0.0,0.0,29.0,0.0,144.0,0.0,0.0,15.0,28.0,2.0,1.0,236.0,16.0,2044
17031520300,4.0,181.0,407.0,262.0,10.0,481.0,0.0,37.0,85.0,1.0,3.0,3.0,2.0,3.0,7.0,105.0,167.0,0.0,0.0,0.0,38.0,0.0,146.0,1.0,0.0,30.0,38.0,9.0,0.0,295.0,24.0,2339
17031520400,4.0,120.0,244.0,145.0,5.0,336.0,0.0,22.0,51.0,0.0,1.0,1.0,4.0,3.0,4.0,76.0,95.0,0.0,0.0,0.0,14.0,0.0,92.0,0.0,0.0,20.0,27.0,6.0,1.0,294.0,16.0,1581
17031520500,0.0,74.0,148.0,152.0,1.0,275.0,0.0,17.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,45.0,0.0,0.0,0.0,23.0,0.0,90.0,0.0,0.0,7.0,16.0,3.0,0.0,175.0,12.0,1123
17031520600,5.0,116.0,264.0,76.0,4.0,178.0,0.0,13.0,18.0,0.0,0.0,0.0,1.0,1.0,3.0,29.0,154.0,0.0,0.0,0.0,10.0,1.0,82.0,0.0,0.0,52.0,22.0,7.0,0.0,205.0,8.0,1249
17031530100,9.0,223.0,579.0,169.0,19.0,361.0,0.0,103.0,43.0,13.0,1.0,16.0,0.0,2.0,5.0,116.0,434.0,0.0,0.0,0.0,20.0,0.0,181.0,123.0,0.0,12.0,95.0,5.0,1.0,441.0,56.0,3027
17031530200,21.0,578.0,1620.0,673.0,39.0,1041.0,0.0,117.0,126.0,6.0,17.0,23.0,4.0,6.0,3.0,281.0,950.0,0.0,0.0,0.0,45.0,0.0,400.0,34.0,0.0,56.0,295.0,19.0,2.0,732.0,169.0,7257
17031530300,9.0,297.0,740.0,344.0,24.0,457.0,0.0,83.0,124.0,5.0,8.0,9.0,2.0,3.0,2.0,202.0,296.0,0.0,0.0,0.0,26.0,0.0,245.0,0.0,0.0,24.0,159.0,7.0,0.0,630.0,63.0,3759
17031530400,0.0,156.0,311.0,128.0,7.0,205.0,0.0,51.0,62.0,2.0,5.0,1.0,0.0,1.0,1.0,88.0,99.0,0.0,0.0,0.0,11.0,0.0,110.0,2.0,0.0,2.0,83.0,3.0,0.0,241.0,24.0,1593
17031530501,6.0,453.0,1311.0,564.0,29.0,792.0,0.0,118.0,113.0,14.0,11.0,29.0,2.0,7.0,5.0,356.0,793.0,0.0,0.0,0.0,39.0,0.0,326.0,30.0,0.0,34.0,249.0,15.0,1.0,785.0,138.0,6220
17031530502,2.0,116.0,264.0,170.0,8.0,211.0,0.0,31.0,45.0,0.0,0.0,4.0,0.0,2.0,0.0,123.0,96.0,0.0,0.0,0.0,13.0,0.0,84.0,0.0,0.0,3.0,49.0,7.0,3.0,256.0,22.0,1509
17031530503,9.0,280.0,839.0,428.0,24.0,567.0,0.0,62.0,105.0,7.0,6.0,6.0,2.0,5.0,1.0,310.0,227.0,0.0,0.0,0.0,43.0,0.0,333.0,0.0,0.0,27.0,206.0,15.0,3.0,577.0,63.0,4145
17031530600,6.0,225.0,694.0,242.0,24.0,414.0,0.0,78.0,63.0,5.0,5.0,10.0,0.0,1.0,5.0,164.0,367.0,0.0,0.0,0.0,30.0,0.0,206.0,11.0,0.0,27.0,98.0,9.0,0.0,463.0,37.0,3184
17031540101,6.0,436.0,1069.0,228.0,19.0,471.0,0.0,110.0,46.0,12.0,6.0,10.0,3.0,2.0,2.0,98.0,204.0,0.0,0.0,0.0,23.0,0.0,218.0,0.0,0.0,30.0,154.0,15.0,4.0,333.0,71.0,3570
