"GEOID","Region","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"37183054209","Raleigh",2016,375,39,11,0.95,0.82
"37183054210","Raleigh",2016,601,21,7,0.32,0.32
"37183054211","Raleigh",2016,833,72,25,0.79,0.84
"37183054301","Raleigh",2016,552,22,10,0.37,0.5
"37183054302","Raleigh",2016,1077,116,43,0.99,1.11
"37183054402","Raleigh",2016,515,39,14,0.69,0.76
"37183054403","Raleigh",2016,378,37,22,0.9,1.62
"37183054404","Raleigh",2016,785,50,19,0.58,0.67
"37183054500","Raleigh",2016,2005,324,115,1.48,1.6
"37183980100","Raleigh",2016,0,0,0,NA,NA
"37183980200","Raleigh",2016,1,0,0,NA,NA
"39035101101","Cleveland",2016,731,68,41,1.38,1.65
"39035101102","Cleveland",2016,1839,104,59,0.84,0.94
"39035101200","Cleveland",2016,1155,83,39,1.07,0.99
"39035101300","Cleveland",2016,691,51,19,1.1,0.81
"39035101400","Cleveland",2016,475,41,23,1.28,1.42
"39035101501","Cleveland",2016,596,62,31,1.55,1.53
"39035101603","Cleveland",2016,569,61,39,1.6,2.01
"39035101700","Cleveland",2016,703,75,42,1.59,1.76
"39035101800","Cleveland",2016,692,85,57,1.83,2.42
"39035101901","Cleveland",2016,413,32,18,1.15,1.28
"39035102101","Cleveland",2016,758,63,43,1.24,1.67
"39035102102","Cleveland",2016,569,69,46,1.81,2.38
"39035102200","Cleveland",2016,534,45,28,1.25,1.54
"39035102300","Cleveland",2016,435,39,23,1.33,1.55
"39035102401","Cleveland",2016,423,57,31,2.01,2.15
"39035102402","Cleveland",2016,609,66,30,1.61,1.45
"39035102700","Cleveland",2016,937,114,76,1.81,2.38
"39035102800","Cleveland",2016,454,47,27,1.54,1.75
"39035102900","Cleveland",2016,433,54,38,1.86,2.58
"39035103100","Cleveland",2016,336,18,9,0.8,0.79
"39035103300","Cleveland",2016,957,187,70,2.91,2.15
"39035103400","Cleveland",2016,737,57,32,1.15,1.28
"39035103500","Cleveland",2016,595,32,21,0.8,1.04
"39035103602","Cleveland",2016,1526,73,35,0.71,0.67
"39035103800","Cleveland",2016,422,37,23,1.31,1.6
"39035103900","Cleveland",2016,462,26,18,0.84,1.14
"39035104100","Cleveland",2016,384,15,9,0.58,0.69
"39035104200","Cleveland",2016,561,17,4,0.45,0.21
"39035104300","Cleveland",2016,665,11,5,0.25,0.22
"39035104400","Cleveland",2016,476,35,24,1.09,1.48
"39035104600","Cleveland",2016,354,40,20,1.68,1.66
"39035104800","Cleveland",2016,483,34,18,1.05,1.1
"39035104900","Cleveland",2016,486,55,39,1.68,2.36
"39035105100","Cleveland",2016,800,92,53,1.71,1.95
"39035105300","Cleveland",2016,661,69,39,1.55,1.73
"39035105400","Cleveland",2016,786,98,49,1.86,1.83
"39035105500","Cleveland",2016,466,65,35,2.08,2.21
"39035105602","Cleveland",2016,526,90,52,2.55,2.91
"39035105700","Cleveland",2016,1186,114,65,1.43,1.61
"39035105900","Cleveland",2016,396,24,14,0.9,1.04
"39035106100","Cleveland",2016,436,26,15,0.89,1.01
"39035106200","Cleveland",2016,795,31,14,0.58,0.52
"39035106300","Cleveland",2016,633,68,41,1.6,1.9
"39035106400","Cleveland",2016,230,18,11,1.16,1.41
"39035106500","Cleveland",2016,347,20,12,0.86,1.02
"39035106600","Cleveland",2016,545,47,25,1.28,1.35
"39035106800","Cleveland",2016,739,67,34,1.35,1.35
"39035106900","Cleveland",2016,717,75,41,1.56,1.68
"39035107000","Cleveland",2016,78,3,2,NA,NA
"39035107101","Cleveland",2016,1310,27,11,0.31,0.25
"39035107701","Cleveland",2016,1469,109,69,1.1,1.38
"39035107802","Cleveland",2016,1773,110,53,0.92,0.88
"39035108201","Cleveland",2016,615,29,10,0.7,0.48
"39035108301","Cleveland",2016,603,39,21,0.96,1.02
"39035108400","Cleveland",2016,366,20,9,0.81,0.72
"39035108701","Cleveland",2016,1431,200,94,2.08,1.93
"39035109301","Cleveland",2016,701,21,13,0.45,0.55
"39035109701","Cleveland",2016,618,76,41,1.83,1.95
"39035109801","Cleveland",2016,736,152,53,3.07,2.12
"39035110501","Cleveland",2016,288,13,10,0.67,1.02
"39035110801","Cleveland",2016,299,29,21,1.44,2.06
"39035110901","Cleveland",2016,616,64,47,1.55,2.24
"39035111202","Cleveland",2016,390,22,14,0.84,1.05
"39035111401","Cleveland",2016,348,24,15,1.03,1.27
"39035111500","Cleveland",2016,424,22,15,0.77,1.04
"39035111600","Cleveland",2016,343,25,17,1.08,1.46
"39035111700","Cleveland",2016,350,34,17,1.45,1.43
"39035111800","Cleveland",2016,188,11,5,0.87,0.78
"39035111902","Cleveland",2016,190,17,10,1.33,1.55
"39035112100","Cleveland",2016,722,22,13,0.45,0.53
"39035112200","Cleveland",2016,306,20,10,0.97,0.96
"39035112301","Cleveland",2016,423,53,25,1.87,1.74
"39035112400","Cleveland",2016,278,17,6,0.91,0.63
"39035112500","Cleveland",2016,310,18,11,0.86,1.04
"39035112600","Cleveland",2016,320,33,15,1.54,1.38
"39035112800","Cleveland",2016,399,11,7,0.41,0.52
"39035113101","Cleveland",2016,399,14,9,0.52,0.66
"39035113500","Cleveland",2016,235,18,14,1.14,1.75
"39035113600","Cleveland",2016,213,16,9,1.12,1.24
"39035113801","Cleveland",2016,608,70,39,1.71,1.89
"39035114100","Cleveland",2016,433,26,16,0.89,1.09
"39035114300","Cleveland",2016,659,62,38,1.4,1.69
"39035114501","Cleveland",2016,382,20,9,0.78,0.69
"39035114600","Cleveland",2016,367,30,14,1.22,1.12
"39035114700","Cleveland",2016,76,6,5,NA,NA
"39035114900","Cleveland",2016,533,43,24,1.2,1.32
"39035115100","Cleveland",2016,376,58,34,2.3,2.66
"39035115200","Cleveland",2016,260,34,18,1.95,2.03
"39035115300","Cleveland",2016,234,26,7,1.65,0.88
"39035115400","Cleveland",2016,665,61,34,1.37,1.5
"39035115700","Cleveland",2016,389,33,19,1.26,1.44
"39035115800","Cleveland",2016,758,81,42,1.59,1.63
"39035115900","Cleveland",2016,680,88,48,1.93,2.07
"39035116100","Cleveland",2016,256,14,9,0.81,1.03
"39035116200","Cleveland",2016,201,20,11,1.48,1.61
"39035116300","Cleveland",2016,355,38,24,1.59,1.99
"39035116400","Cleveland",2016,584,52,34,1.33,1.71
"39035116500","Cleveland",2016,653,41,23,0.93,1.04
"39035116600","Cleveland",2016,648,40,25,0.92,1.13
"39035116700","Cleveland",2016,316,30,19,1.41,1.77
"39035116800","Cleveland",2016,667,54,32,1.21,1.41
"39035116900","Cleveland",2016,386,40,26,1.54,1.98
"39035117101","Cleveland",2016,610,76,41,1.85,1.98
"39035117102","Cleveland",2016,287,28,17,1.45,1.74
"39035117201","Cleveland",2016,1594,83,46,0.78,0.85
"39035117202","Cleveland",2016,501,73,41,2.17,2.41
"39035117300","Cleveland",2016,515,45,28,1.3,1.6
"39035117400","Cleveland",2016,392,40,22,1.52,1.65
"39035117500","Cleveland",2016,817,91,57,1.66,2.05
"39035117600","Cleveland",2016,744,58,36,1.16,1.42
"39035117700","Cleveland",2016,1046,60,33,0.85,0.93
"39035117800","Cleveland",2016,425,59,34,2.07,2.35
"39035117900","Cleveland",2016,668,44,25,0.98,1.1
"39035118101","Cleveland",2016,390,30,14,1.15,1.05
"39035118200","Cleveland",2016,354,35,16,1.47,1.33
"39035118301","Cleveland",2016,655,53,37,1.2,1.66
"39035118400","Cleveland",2016,313,31,14,1.47,1.31
"39035118500","Cleveland",2016,214,21,11,1.46,1.51
"39035118602","Cleveland",2016,980,90,41,1.37,1.23
"39035118700","Cleveland",2016,722,10,3,0.21,0.12
"39035118800","Cleveland",2016,1537,5,3,0.05,0.06
"39035118900","Cleveland",2016,445,18,9,0.6,0.59
"39035119100","Cleveland",2016,68,2,1,NA,NA
"39035119202","Cleveland",2016,361,20,15,0.82,1.22
"39035119300","Cleveland",2016,1306,156,101,1.78,2.27
"39035119401","Cleveland",2016,640,21,15,0.49,0.69
"39035119402","Cleveland",2016,568,48,27,1.26,1.4
"39035119501","Cleveland",2016,1144,99,42,1.29,1.08
"39035119502","Cleveland",2016,1011,48,19,0.71,0.55
"39035119600","Cleveland",2016,681,62,38,1.36,1.64
"39035119701","Cleveland",2016,524,36,17,1.02,0.95
"39035119702","Cleveland",2016,691,58,37,1.25,1.57
"39035119800","Cleveland",2016,848,70,43,1.23,1.49
"39035119900","Cleveland",2016,666,73,50,1.63,2.21
"39035120200","Cleveland",2016,677,44,28,0.97,1.22
"39035120400","Cleveland",2016,670,50,33,1.11,1.45
"39035120500","Cleveland",2016,450,30,16,0.99,1.04
"39035120600","Cleveland",2016,659,54,30,1.22,1.34
"39035120701","Cleveland",2016,450,36,21,1.19,1.37
"39035120702","Cleveland",2016,326,28,18,1.28,1.62
"39035120801","Cleveland",2016,566,45,30,1.18,1.56
"39035120802","Cleveland",2016,570,66,38,1.72,1.96
"39035121100","Cleveland",2016,445,36,21,1.2,1.39
"39035121200","Cleveland",2016,344,31,24,1.34,2.05
"39035121300","Cleveland",2016,542,39,21,1.07,1.14
"39035121401","Cleveland",2016,344,28,18,1.21,1.54
"39035121403","Cleveland",2016,449,53,22,1.76,1.44
"39035121500","Cleveland",2016,377,33,15,1.3,1.17
"39035121700","Cleveland",2016,281,33,13,1.75,1.36
"39035121800","Cleveland",2016,161,16,9,1.48,1.64
"39035121900","Cleveland",2016,177,14,8,1.18,1.33
"39035122100","Cleveland",2016,327,23,11,1.05,0.99
"39035122200","Cleveland",2016,273,22,14,1.2,1.51
"39035122300","Cleveland",2016,301,15,13,0.74,1.27
"39035123100","Cleveland",2016,308,4,1,0.19,0.1
"39035123200","Cleveland",2016,310,13,8,0.62,0.76
"39035123400","Cleveland",2016,574,15,3,0.39,0.15
"39035123501","Cleveland",2016,656,64,36,1.45,1.61
"39035123502","Cleveland",2016,763,64,33,1.25,1.27
"39035123601","Cleveland",2016,252,16,11,0.95,1.28
"39035123602","Cleveland",2016,670,7,4,0.16,0.18
"39035123603","Cleveland",2016,616,31,11,0.75,0.52
"39035123700","Cleveland",2016,173,5,3,0.43,0.51
"39035123800","Cleveland",2016,609,43,17,1.05,0.82
"39035123900","Cleveland",2016,476,26,14,0.81,0.86
"39035124100","Cleveland",2016,657,68,45,1.54,2.01
"39035124201","Cleveland",2016,414,17,13,0.61,0.92
"39035124202","Cleveland",2016,360,14,6,0.58,0.49
"39035124300","Cleveland",2016,541,50,30,1.38,1.63
"39035124500","Cleveland",2016,381,30,18,1.17,1.39
"39035124600","Cleveland",2016,629,75,45,1.77,2.1
"39035126100","Cleveland",2016,828,78,34,1.4,1.21
"39035127501","Cleveland",2016,633,49,28,1.15,1.3
"39035130103","Cleveland",2016,73,0,0,NA,NA
"39035130104","Cleveland",2016,80,3,2,NA,NA
"39035130105","Cleveland",2016,289,1,1,0.05,0.1
"39035130106","Cleveland",2016,174,4,2,0.34,0.34
"39035131102","Cleveland",2016,333,23,7,1.03,0.62
"39035131103","Cleveland",2016,126,3,1,0.35,0.23
"39035131104","Cleveland",2016,1617,21,2,0.19,0.04
"39035132100","Cleveland",2016,1058,79,42,1.11,1.17
"39035132200","Cleveland",2016,352,33,24,1.4,2
"39035132301","Cleveland",2016,1004,45,22,0.67,0.64
"39035132302","Cleveland",2016,549,26,18,0.7,0.96
"39035133103","Cleveland",2016,941,161,62,2.55,1.94
"39035133104","Cleveland",2016,1031,188,87,2.71,2.48
"39035134100","Cleveland",2016,324,6,2,0.28,0.18
"39035134203","Cleveland",2016,107,3,1,0.42,0.27
"39035134204","Cleveland",2016,1037,20,12,0.29,0.34
"39035134205","Cleveland",2016,208,2,2,0.14,0.28
"39035134206","Cleveland",2016,285,8,7,0.42,0.72
"39035134300","Cleveland",2016,496,12,11,0.36,0.65
"39035135103","Cleveland",2016,224,2,0,0.13,0
"39035135104","Cleveland",2016,60,0,0,NA,NA
"39035135105","Cleveland",2016,418,2,1,0.07,0.07
"39035135106","Cleveland",2016,46,0,0,NA,NA
"39035136101","Cleveland",2016,727,35,18,0.72,0.73
"39035136102","Cleveland",2016,710,46,26,0.96,1.08
"39035136103","Cleveland",2016,116,3,3,0.38,0.76
"39035137101","Cleveland",2016,863,62,43,1.07,1.46
"39035137102","Cleveland",2016,886,32,20,0.54,0.66
"39035137103","Cleveland",2016,513,14,10,0.41,0.57
"39035138105","Cleveland",2016,284,31,22,1.62,2.28
"39035138106","Cleveland",2016,301,21,16,1.04,1.56
"39035138107","Cleveland",2016,118,0,0,0,0
"39035138108","Cleveland",2016,149,4,4,0.4,0.79
"39035138109","Cleveland",2016,486,18,14,0.55,0.85
"39035138110","Cleveland",2016,392,16,12,0.61,0.9
"39035140100","Cleveland",2016,181,24,1,1.97,0.16
"39035140301","Cleveland",2016,364,20,2,0.82,0.16
"39035140302","Cleveland",2016,385,28,2,1.08,0.15
"39035140400","Cleveland",2016,465,30,3,0.96,0.19
"39035140500","Cleveland",2016,668,48,1,1.07,0.04
"39035140600","Cleveland",2016,175,8,0,0.68,0
"39035140701","Cleveland",2016,536,39,3,1.08,0.16
"39035140702","Cleveland",2016,402,39,2,1.44,0.15
"39035140800","Cleveland",2016,984,19,0,0.29,0
"39035140900","Cleveland",2016,154,15,2,1.45,0.38
"39035141000","Cleveland",2016,579,52,7,1.34,0.36
"39035141100","Cleveland",2016,2221,30,7,0.2,0.09
"39035141200","Cleveland",2016,904,8,3,0.13,0.1
"39035141300","Cleveland",2016,375,1,0,0.04,0
"39035141400","Cleveland",2016,119,2,0,0.25,0
"39035141500","Cleveland",2016,405,15,0,0.55,0
"39035141601","Cleveland",2016,194,2,0,0.15,0
"39035141602","Cleveland",2016,232,12,1,0.77,0.13
"39035141700","Cleveland",2016,102,2,0,0.29,0
"39035150100","Cleveland",2016,589,105,62,2.65,3.09
"39035150300","Cleveland",2016,417,49,32,1.75,2.26
"39035150400","Cleveland",2016,390,39,29,1.49,2.19
"39035151100","Cleveland",2016,430,47,30,1.63,2.05
"39035151200","Cleveland",2016,739,110,73,2.22,2.9
"39035151300","Cleveland",2016,838,20,15,0.36,0.53
"39035151400","Cleveland",2016,304,50,33,2.45,3.19
"39035151500","Cleveland",2016,358,122,80,5.07,6.57
"39035151600","Cleveland",2016,673,153,83,3.38,3.62
"39035151700","Cleveland",2016,333,38,24,1.7,2.12
"39035151800","Cleveland",2016,507,53,34,1.56,1.97
"39035152101","Cleveland",2016,100,11,6,1.64,1.76
"39035152102","Cleveland",2016,643,79,41,1.83,1.87
"39035152201","Cleveland",2016,1470,285,187,2.89,3.74
"39035152202","Cleveland",2016,743,113,60,2.26,2.37
"39035152301","Cleveland",2016,1313,320,128,3.63,2.86
"39035152302","Cleveland",2016,341,23,15,1,1.29
"39035152303","Cleveland",2016,370,28,16,1.13,1.27
"39035152400","Cleveland",2016,224,24,12,1.59,1.57
"39035152501","Cleveland",2016,524,54,28,1.53,1.57
"39035152502","Cleveland",2016,424,96,43,3.37,2.98
"39035152603","Cleveland",2016,232,14,5,0.9,0.63
"39035152604","Cleveland",2016,1447,142,78,1.46,1.58
"39035152701","Cleveland",2016,1583,112,71,1.05,1.32
"39035152702","Cleveland",2016,328,48,27,2.18,2.42
"39035152703","Cleveland",2016,213,24,14,1.68,1.93
"39035153103","Cleveland",2016,97,0,0,NA,NA
"39035153104","Cleveland",2016,191,3,1,0.23,0.15
"39035153105","Cleveland",2016,989,15,7,0.23,0.21
"39035153106","Cleveland",2016,317,15,6,0.7,0.56
"39035153107","Cleveland",2016,671,22,11,0.49,0.48
"39035154100","Cleveland",2016,302,25,4,1.23,0.39
"39035154200","Cleveland",2016,384,25,3,0.97,0.23
"39035154300","Cleveland",2016,178,17,2,1.42,0.33
"39035154400","Cleveland",2016,450,50,15,1.65,0.98
"39035154501","Cleveland",2016,544,31,5,0.85,0.27
"39035154502","Cleveland",2016,463,55,0,1.77,0
"39035154601","Cleveland",2016,666,46,7,1.03,0.31
"39035154603","Cleveland",2016,212,15,2,1.05,0.28
"39035154604","Cleveland",2016,252,28,6,1.65,0.7
"39035154700","Cleveland",2016,459,40,19,1.3,1.22
"39035155101","Cleveland",2016,110,7,4,0.95,1.07
"39035155102","Cleveland",2016,71,5,2,NA,NA
"39035156101","Cleveland",2016,71,0,0,NA,NA
"39035156102","Cleveland",2016,205,2,2,0.15,0.29
"39035160100","Cleveland",2016,204,3,3,0.22,0.43
"39035160200","Cleveland",2016,794,22,13,0.41,0.48
"39035160300","Cleveland",2016,399,11,8,0.41,0.59
"39035160400","Cleveland",2016,821,19,8,0.34,0.29
"39035160500","Cleveland",2016,1287,13,7,0.15,0.16
"39035160601","Cleveland",2016,2535,54,37,0.32,0.43
"39035160602","Cleveland",2016,1275,128,73,1.49,1.68
"39035160700","Cleveland",2016,883,9,7,0.15,0.23
"39035160800","Cleveland",2016,370,6,2,0.24,0.16
"39035160900","Cleveland",2016,832,20,13,0.36,0.46
"39035161000","Cleveland",2016,358,17,10,0.71,0.82
"39035161100","Cleveland",2016,750,24,14,0.48,0.55
"39035161200","Cleveland",2016,735,22,13,0.45,0.52
"39035161300","Cleveland",2016,680,25,10,0.55,0.43
"39035161400","Cleveland",2016,740,24,14,0.48,0.56
"39035161500","Cleveland",2016,1003,63,33,0.94,0.97
"39035161600","Cleveland",2016,658,31,18,0.7,0.8
"39035161700","Cleveland",2016,692,87,37,1.87,1.57
"39035161800","Cleveland",2016,467,55,29,1.75,1.82
"39035170101","Cleveland",2016,283,12,3,0.63,0.31
"39035170102","Cleveland",2016,164,8,5,0.73,0.9
"39035170201","Cleveland",2016,142,2,1,0.21,0.21
"39035170202","Cleveland",2016,448,8,4,0.27,0.26
"39035171102","Cleveland",2016,559,48,4,1.28,0.21
"39035171103","Cleveland",2016,545,55,7,1.5,0.38
"39035171104","Cleveland",2016,586,63,10,1.6,0.5
"39035171203","Cleveland",2016,296,26,2,1.31,0.2
"39035171204","Cleveland",2016,259,29,5,1.67,0.57
"39035171205","Cleveland",2016,386,21,0,0.81,0
"39035171206","Cleveland",2016,219,11,2,0.75,0.27
"39035172101","Cleveland",2016,243,5,3,0.31,0.36
"39035172102","Cleveland",2016,520,33,10,0.94,0.57
"39035172103","Cleveland",2016,2601,56,14,0.32,0.16
"39035172201","Cleveland",2016,407,1,1,0.04,0.07
"39035172202","Cleveland",2016,1295,96,38,1.1,0.86
"39035173103","Cleveland",2016,350,3,2,0.13,0.17
"39035173104","Cleveland",2016,393,15,14,0.57,1.05
"39035173105","Cleveland",2016,44,1,0,NA,NA
"39035173106","Cleveland",2016,1064,26,20,0.36,0.55
"39035173107","Cleveland",2016,258,4,4,0.23,0.46
"39035174103","Cleveland",2016,211,4,2,0.28,0.28
"39035174104","Cleveland",2016,91,0,0,NA,NA
"39035174105","Cleveland",2016,72,1,0,NA,NA
"39035174106","Cleveland",2016,429,9,4,0.31,0.27
"39035174107","Cleveland",2016,182,3,1,0.25,0.16
"39035174203","Cleveland",2016,71,1,0,NA,NA
"39035174204","Cleveland",2016,110,4,1,0.54,0.27
"39035174205","Cleveland",2016,1379,79,32,0.85,0.68
"39035174206","Cleveland",2016,529,55,2,1.55,0.11
"39035174207","Cleveland",2016,541,27,7,0.74,0.38
"39035175103","Cleveland",2016,1275,19,12,0.22,0.28
"39035175104","Cleveland",2016,1162,47,26,0.6,0.66
"39035175105","Cleveland",2016,235,6,5,0.38,0.63
"39035175106","Cleveland",2016,77,3,3,NA,NA
"39035175201","Cleveland",2016,806,25,13,0.46,0.47
"39035175202","Cleveland",2016,503,5,3,0.15,0.18
"39035176100","Cleveland",2016,134,1,0,0.11,0
"39035176200","Cleveland",2016,670,15,12,0.33,0.53
"39035177101","Cleveland",2016,1142,130,82,1.69,2.11
"39035177103","Cleveland",2016,894,113,63,1.88,2.07
"39035177104","Cleveland",2016,305,20,15,0.98,1.45
"39035177201","Cleveland",2016,350,27,15,1.15,1.26
"39035177202","Cleveland",2016,303,18,15,0.88,1.45
"39035177302","Cleveland",2016,215,7,6,0.48,0.82
"39035177303","Cleveland",2016,457,39,30,1.27,1.93
"39035177304","Cleveland",2016,1010,140,53,2.06,1.54
"39035177403","Cleveland",2016,259,17,13,0.98,1.48
"39035177404","Cleveland",2016,255,7,6,0.41,0.69
"39035177405","Cleveland",2016,420,24,14,0.85,0.98
"39035177406","Cleveland",2016,326,18,15,0.82,1.35
"39035177501","Cleveland",2016,430,11,7,0.38,0.48
"39035177503","Cleveland",2016,238,15,6,0.94,0.74
"39035177504","Cleveland",2016,204,6,4,0.44,0.58
"39035177505","Cleveland",2016,344,20,12,0.87,1.03
"39035177604","Cleveland",2016,69,4,3,NA,NA
"39035177605","Cleveland",2016,72,5,3,NA,NA
"39035177606","Cleveland",2016,488,50,20,1.53,1.2
"39035177607","Cleveland",2016,725,43,16,0.88,0.65
"39035177608","Cleveland",2016,1295,106,37,1.22,0.84
"39035177609","Cleveland",2016,104,1,1,0.14,0.28
"39035178101","Cleveland",2016,497,38,17,1.14,1.01
"39035178102","Cleveland",2016,1168,127,27,1.62,0.68
"39035178201","Cleveland",2016,550,12,5,0.32,0.27
"39035178204","Cleveland",2016,1634,137,68,1.25,1.22
"39035178205","Cleveland",2016,139,5,3,0.54,0.63
"39035178206","Cleveland",2016,208,7,3,0.5,0.42
"39035179101","Cleveland",2016,95,6,2,NA,NA
"39035179102","Cleveland",2016,51,1,0,NA,NA
"39035180102","Cleveland",2016,245,6,4,0.36,0.48
"39035180103","Cleveland",2016,108,6,4,0.83,1.09
"39035180104","Cleveland",2016,1546,238,109,2.29,2.07
"39035181100","Cleveland",2016,778,11,6,0.21,0.23
"39035181201","Cleveland",2016,853,21,6,0.37,0.21
"39035181203","Cleveland",2016,343,0,0,0,0
"39035181204","Cleveland",2016,1032,15,1,0.22,0.03
"39035182103","Cleveland",2016,65,6,2,NA,NA
"39035182104","Cleveland",2016,64,3,2,NA,NA
"39035182105","Cleveland",2016,91,6,5,NA,NA
"39035182106","Cleveland",2016,105,6,3,0.85,0.84
"39035183100","Cleveland",2016,819,16,1,0.29,0.04
"39035183200","Cleveland",2016,111,2,0,0.27,0
"39035183300","Cleveland",2016,145,2,2,0.21,0.41
"39035183401","Cleveland",2016,218,23,1,1.57,0.13
"39035183402","Cleveland",2016,292,18,4,0.92,0.4
"39035183501","Cleveland",2016,882,19,1,0.32,0.03
"39035183502","Cleveland",2016,570,17,3,0.44,0.15
"39035183603","Cleveland",2016,266,17,3,0.95,0.33
"39035183604","Cleveland",2016,399,32,6,1.19,0.44
"39035183605","Cleveland",2016,726,24,1,0.49,0.04
"39035183606","Cleveland",2016,281,13,2,0.69,0.21
"39035184103","Cleveland",2016,52,0,0,NA,NA
"39035184104","Cleveland",2016,145,4,1,0.41,0.2
"39035184105","Cleveland",2016,423,35,11,1.23,0.76
"39035184106","Cleveland",2016,188,8,4,0.63,0.63
"39035184108","Cleveland",2016,413,10,2,0.36,0.14
"39035185101","Cleveland",2016,282,14,7,0.74,0.73
"39035185102","Cleveland",2016,241,5,2,0.31,0.24
"39035185103","Cleveland",2016,237,14,4,0.88,0.5
"39035185104","Cleveland",2016,148,8,1,0.8,0.2
"39035185201","Cleveland",2016,254,8,2,0.47,0.23
"39035185202","Cleveland",2016,605,27,13,0.66,0.63
"39035185203","Cleveland",2016,235,11,1,0.7,0.13
"39035186103","Cleveland",2016,139,2,2,0.21,0.42
"39035186104","Cleveland",2016,196,4,4,0.3,0.6
"39035186105","Cleveland",2016,104,2,2,0.29,0.57
"39035186106","Cleveland",2016,1860,52,33,0.42,0.52
"39035186107","Cleveland",2016,113,5,4,0.66,1.04
"39035186201","Cleveland",2016,531,8,7,0.22,0.39
"39035186202","Cleveland",2016,174,6,5,0.51,0.84
"39035186203","Cleveland",2016,67,1,1,NA,NA
"39035186205","Cleveland",2016,338,13,2,0.57,0.17
"39035186206","Cleveland",2016,183,4,4,0.33,0.64
"39035187103","Cleveland",2016,341,21,2,0.92,0.17
"39035187104","Cleveland",2016,346,8,1,0.34,0.08
"39035187105","Cleveland",2016,437,2,1,0.07,0.07
"39035187106","Cleveland",2016,561,15,3,0.4,0.16
"39035188103","Cleveland",2016,290,51,33,2.62,3.34
