"GEOID","REGION","Year","Renters","Eviction_Filings","Evictions","Eviction_Filings_RR","Evictions_RR"
"39147962900","Tiffin, OH",2016,732,59,36,1.89,1.63
"39147962800","Tiffin, OH",2016,381,21,15,1.3,1.3
"39147963600","Tiffin, OH",2016,501,20,16,0.94,1.06
"39147963100","Tiffin, OH",2016,263,2,2,0.18,0.25
"39147963700","Tiffin, OH",2016,532,21,18,0.93,1.12
"39147963300","Tiffin, OH",2016,406,21,13,1.22,1.06
"39147963000","Tiffin, OH",2016,484,23,16,1.12,1.1
"39147963200","Tiffin, OH",2016,640,25,17,0.92,0.88
"39147963500","Tiffin, OH",2016,814,33,21,0.95,0.85
"39149971900","Sidney, OH",2016,500,27,20,0.99,1.05
"39149972000","Sidney, OH",2016,938,96,73,1.88,2.04
"39149971500","Sidney, OH",2016,469,6,4,0.24,0.22
"39149971600","Sidney, OH",2016,296,6,6,0.37,0.53
"39149971700","Sidney, OH",2016,434,13,10,0.55,0.6
"39149972200","Sidney, OH",2016,568,44,27,1.42,1.25
"39149971800","Sidney, OH",2016,1165,68,39,1.07,0.88
"39149972300","Sidney, OH",2016,325,17,13,0.96,1.05
"39149971400","Sidney, OH",2016,300,9,8,0.55,0.7
"39149972100","Sidney, OH",2016,667,22,16,0.61,0.63
"39151714702","Canton-Massillon, OH",2016,158,3,0,0.33,0
"39151711412","Canton-Massillon, OH",2016,696,21,2,0.52,0.08
"39151714600","Canton-Massillon, OH",2016,434,7,1,0.28,0.06
"39151713402","Canton-Massillon, OH",2016,587,16,2,0.47,0.09
"39151710500","Canton-Massillon, OH",2016,941,71,48,1.3,1.39
"39151714400","Canton-Massillon, OH",2016,422,15,2,0.61,0.13
"39151700200","Canton-Massillon, OH",2016,953,86,63,1.55,1.8
"39151710800","Canton-Massillon, OH",2016,594,25,13,0.72,0.59
"39151713300","Canton-Massillon, OH",2016,463,18,3,0.67,0.18
"39151712102","Canton-Massillon, OH",2016,578,22,17,0.65,0.8
"39151711111","Canton-Massillon, OH",2016,317,4,4,0.22,0.34
"39151714000","Canton-Massillon, OH",2016,351,34,7,1.66,0.54
"39151713201","Canton-Massillon, OH",2016,576,17,12,0.51,0.57
"39151714701","Canton-Massillon, OH",2016,407,12,2,0.51,0.13
"39151712000","Canton-Massillon, OH",2016,569,8,8,0.24,0.38
"39151700300","Canton-Massillon, OH",2016,453,52,41,1.97,2.46
"39151711411","Canton-Massillon, OH",2016,130,1,0,0.13,0
"39151711311","Canton-Massillon, OH",2016,408,16,4,0.67,0.27
"39151713501","Canton-Massillon, OH",2016,974,28,6,0.49,0.17
"39151701000","Canton-Massillon, OH",2016,697,91,69,2.24,2.69
"39151711501","Canton-Massillon, OH",2016,979,19,3,0.33,0.08
"39151700700","Canton-Massillon, OH",2016,1373,92,81,1.15,1.6
"39151714302","Canton-Massillon, OH",2016,417,23,8,0.95,0.52
"39151711312","Canton-Massillon, OH",2016,463,17,5,0.63,0.29
"39151711600","Canton-Massillon, OH",2016,936,39,24,0.72,0.7
"39151711502","Canton-Massillon, OH",2016,288,13,7,0.78,0.66
"39151713401","Canton-Massillon, OH",2016,493,19,3,0.66,0.17
"39151714200","Canton-Massillon, OH",2016,639,36,1,0.97,0.04
"39151711900","Canton-Massillon, OH",2016,956,29,14,0.52,0.4
"39151714100","Canton-Massillon, OH",2016,420,18,5,0.74,0.32
"39151711000","Canton-Massillon, OH",2016,931,24,18,0.44,0.53
"39151701700","Canton-Massillon, OH",2016,821,137,109,2.87,3.61
"39151712112","Canton-Massillon, OH",2016,34,2,1,NA,NA
"39151712601","Canton-Massillon, OH",2016,498,13,12,0.45,0.66
"39151701300","Canton-Massillon, OH",2016,712,90,60,2.17,2.29
"39151710400","Canton-Massillon, OH",2016,458,50,35,1.88,2.08
"39151713600","Canton-Massillon, OH",2016,251,8,2,0.55,0.22
"39151702100","Canton-Massillon, OH",2016,668,77,59,1.98,2.4
"39151712900","Canton-Massillon, OH",2016,460,14,10,0.52,0.59
"39151700500","Canton-Massillon, OH",2016,566,106,82,3.22,3.94
"39151711322","Canton-Massillon, OH",2016,1120,18,3,0.28,0.07
"39151713502","Canton-Massillon, OH",2016,683,49,9,1.23,0.36
"39151711212","Canton-Massillon, OH",2016,156,3,0,0.33,0
"39151712400","Canton-Massillon, OH",2016,825,41,33,0.85,1.09
"39151711211","Canton-Massillon, OH",2016,891,26,5,0.5,0.15
"39151714801","Canton-Massillon, OH",2016,565,16,3,0.49,0.14
"39151713900","Canton-Massillon, OH",2016,346,15,1,0.74,0.08
"39151712602","Canton-Massillon, OH",2016,587,16,11,0.47,0.51
"39151711402","Canton-Massillon, OH",2016,1058,27,4,0.44,0.1
"39151711321","Canton-Massillon, OH",2016,419,2,0,0.08,0
"39151711202","Canton-Massillon, OH",2016,207,12,2,1,0.26
"39151712700","Canton-Massillon, OH",2016,455,9,7,0.34,0.42
"39151710200","Canton-Massillon, OH",2016,847,69,46,1.4,1.48
"39151711122","Canton-Massillon, OH",2016,575,15,12,0.45,0.57
"39151712500","Canton-Massillon, OH",2016,110,2,1,0.31,0.25
"39151701800","Canton-Massillon, OH",2016,526,81,59,2.65,3.05
"39151700100","Canton-Massillon, OH",2016,662,32,28,0.83,1.15
"39151710900","Canton-Massillon, OH",2016,208,8,5,0.66,0.65
"39151711700","Canton-Massillon, OH",2016,814,41,30,0.87,1
"39151702500","Canton-Massillon, OH",2016,505,48,43,1.63,2.31
"39151711112","Canton-Massillon, OH",2016,186,4,3,0.37,0.44
"39151714802","Canton-Massillon, OH",2016,188,12,1,1.1,0.14
"39151712300","Canton-Massillon, OH",2016,746,37,28,0.85,1.02
"39151714902","Canton-Massillon, OH",2016,419,18,17,0.74,1.1
"39151701500","Canton-Massillon, OH",2016,796,118,87,2.55,2.97
"39151702300","Canton-Massillon, OH",2016,1000,141,126,2.42,3.43
"39151711800","Canton-Massillon, OH",2016,941,56,43,1.02,1.24
"39151710600","Canton-Massillon, OH",2016,797,10,4,0.22,0.14
"39151710700","Canton-Massillon, OH",2016,311,3,3,0.17,0.26
"39151711121","Canton-Massillon, OH",2016,328,6,3,0.31,0.25
"39151713202","Canton-Massillon, OH",2016,132,3,1,0.39,0.21
"39151712111","Canton-Massillon, OH",2016,1443,20,15,0.24,0.28
"39151713700","Canton-Massillon, OH",2016,445,35,7,1.35,0.43
"39151710300","Canton-Massillon, OH",2016,652,62,39,1.63,1.63
"39151712201","Canton-Massillon, OH",2016,525,10,8,0.33,0.41
"39151701200","Canton-Massillon, OH",2016,750,45,28,1.03,1.01
"39151700400","Canton-Massillon, OH",2016,889,78,61,1.51,1.87
"39151713000","Canton-Massillon, OH",2016,268,4,3,0.26,0.3
"39151715000","Canton-Massillon, OH",2016,843,55,1,1.12,0.03
"39151712202","Canton-Massillon, OH",2016,332,8,8,0.41,0.66
"39151700600","Canton-Massillon, OH",2016,785,100,77,2.19,2.67
"39151701100","Canton-Massillon, OH",2016,509,44,33,1.49,1.76
"39151700800","Canton-Massillon, OH",2016,914,96,73,1.8,2.17
"39151713100","Canton-Massillon, OH",2016,570,22,11,0.66,0.52
"39151712800","Canton-Massillon, OH",2016,399,14,11,0.6,0.75
"39151714901","Canton-Massillon, OH",2016,252,9,5,0.61,0.54
"39157020500","New Philadelphia-Dover, OH",2016,408,13,8,1,1.19
"39157021300","New Philadelphia-Dover, OH",2016,508,7,6,0.43,0.72
"39157020900","New Philadelphia-Dover, OH",2016,565,21,10,1.17,1.08
"39157021100","New Philadelphia-Dover, OH",2016,632,9,4,0.45,0.39
"39157020600","New Philadelphia-Dover, OH",2016,530,15,8,0.89,0.92
"39157021700","New Philadelphia-Dover, OH",2016,803,31,20,1.21,1.52
"39157021600","New Philadelphia-Dover, OH",2016,538,28,18,1.64,2.04
"39157021900","New Philadelphia-Dover, OH",2016,248,3,2,0.38,0.49
"39157020300","New Philadelphia-Dover, OH",2016,477,11,3,0.72,0.38
"39157022002","New Philadelphia-Dover, OH",2016,570,17,8,0.94,0.85
"39157021200","New Philadelphia-Dover, OH",2016,295,11,3,1.17,0.62
"39157021000","New Philadelphia-Dover, OH",2016,638,37,14,1.82,1.34
"39157020100","New Philadelphia-Dover, OH",2016,625,16,8,0.8,0.78
"39157021500","New Philadelphia-Dover, OH",2016,741,13,10,0.55,0.82
"39157020200","New Philadelphia-Dover, OH",2016,242,5,4,0.65,1.01
"39157022001","New Philadelphia-Dover, OH",2016,558,30,20,1.69,2.18
"39157021800","New Philadelphia-Dover, OH",2016,224,3,2,0.42,0.54
"39157020400","New Philadelphia-Dover, OH",2016,439,26,10,1.86,1.39
"39157020800","New Philadelphia-Dover, OH",2016,1355,53,25,1.23,1.12
"39157020700","New Philadelphia-Dover, OH",2016,949,17,5,0.56,0.32
"39157021400","New Philadelphia-Dover, OH",2016,219,2,2,0.29,0.56
"39161020600","Van Wert, OH",2016,323,19,12,1.27,1.42
"39161020500","Van Wert, OH",2016,275,22,11,1.73,1.53
"39161020900","Van Wert, OH",2016,357,10,9,0.6,0.96
"39161020400","Van Wert, OH",2016,181,4,2,0.48,0.42
"39161020800","Van Wert, OH",2016,789,27,15,0.74,0.73
"39161020700","Van Wert, OH",2016,299,30,17,2.17,2.17
"39161020100","Van Wert, OH",2016,182,5,1,0.59,0.21
"39161020300","Van Wert, OH",2016,130,0,0,0,0
"39161020200","Van Wert, OH",2016,249,12,6,1.04,0.92
"39169003500","Wooster, OH",2016,357,10,4,0.76,0.66
"39169002100","Wooster, OH",2016,198,4,3,0.55,0.9
"39169001700","Wooster, OH",2016,421,1,0,0.06,0
"39169003200","Wooster, OH",2016,398,5,2,0.34,0.3
"39169002300","Wooster, OH",2016,196,5,0,0.69,0
"39169002400","Wooster, OH",2016,345,12,4,0.95,0.69
"39169000100","Wooster, OH",2016,820,70,40,2.32,2.88
"39169003100","Wooster, OH",2016,136,1,1,0.2,0.43
"39169003000","Wooster, OH",2016,169,4,1,0.64,0.35
"39169000700","Wooster, OH",2016,1038,34,15,0.89,0.85
"39169980000","Wooster, OH",2016,29,0,0,NA,NA
"39169001100","Wooster, OH",2016,193,4,3,0.56,0.92
"39169003400","Wooster, OH",2016,617,27,11,1.19,1.05
"39169003700","Wooster, OH",2016,316,11,6,0.95,1.12
"39169002902","Wooster, OH",2016,193,15,4,2.11,1.22
"39169002000","Wooster, OH",2016,175,2,1,0.31,0.34
"39169001400","Wooster, OH",2016,242,14,3,1.57,0.73
"39169001300","Wooster, OH",2016,619,17,9,0.75,0.86
"39169000300","Wooster, OH",2016,661,6,1,0.25,0.09
"39169002500","Wooster, OH",2016,229,2,1,0.24,0.26
"39169001200","Wooster, OH",2016,278,13,8,1.27,1.7
"39169000600","Wooster, OH",2016,915,52,22,1.55,1.42
"39169002901","Wooster, OH",2016,479,9,4,0.51,0.49
"39169001000","Wooster, OH",2016,350,18,9,1.4,1.52
"39169001800","Wooster, OH",2016,193,7,3,0.99,0.92
"39169000500","Wooster, OH",2016,763,42,21,1.5,1.63
"39169000800","Wooster, OH",2016,1169,26,13,0.6,0.66
"39169001900","Wooster, OH",2016,323,19,13,1.6,2.38
"39169003300","Wooster, OH",2016,222,3,0,0.37,0
"39169000900","Wooster, OH",2016,409,16,6,1.06,0.87
"39169000200","Wooster, OH",2016,222,14,8,1.71,2.13
"39169002200","Wooster, OH",2016,269,13,3,1.31,0.66
"41003000500","Corvallis, OR",2016,320,2,0,0.62,0
"41003000900","Corvallis, OR",2016,1045,9,7,0.86,1.46
"41003000100","Corvallis, OR",2016,1656,15,6,0.9,0.79
"41003001102","Corvallis, OR",2016,1794,13,7,0.72,0.85
"41003000600","Corvallis, OR",2016,1159,18,7,1.55,1.31
"41003010200","Corvallis, OR",2016,380,6,4,1.58,2.29
"41003001101","Corvallis, OR",2016,1349,16,4,1.18,0.65
"41003001002","Corvallis, OR",2016,714,4,0,0.56,0
"41003001001","Corvallis, OR",2016,1241,14,9,1.13,1.58
"41003010100","Corvallis, OR",2016,378,1,0,0.26,0
"41003010900","Corvallis, OR",2016,603,7,0,1.16,0
"41003000202","Corvallis, OR",2016,1065,10,3,0.94,0.61
"41003010800","Corvallis, OR",2016,684,5,3,0.73,0.95
"41003010300","Corvallis, OR",2016,288,9,4,3.12,3.02
"41003010600","Corvallis, OR",2016,1892,24,16,1.27,1.84
"41003000400","Corvallis, OR",2016,1178,6,3,0.51,0.55
"41003010702","Corvallis, OR",2016,776,6,2,0.77,0.56
"41003010400","Corvallis, OR",2016,447,5,3,1.12,1.46
"41007951200","Astoria, OR",2016,251,7,2,0.97,0.53
"41007990000","Astoria, OR",2016,0,0,0,NA,NA
"41007950300","Astoria, OR",2016,708,5,5,0.24,0.47
"41007950200","Astoria, OR",2016,1036,23,5,0.77,0.32
"41007951300","Astoria, OR",2016,194,7,2,1.25,0.69
"41007950100","Astoria, OR",2016,703,17,10,0.84,0.95
"41007950500","Astoria, OR",2016,835,25,17,1.04,1.36
"41007950600","Astoria, OR",2016,252,5,3,0.69,0.8
"41007950700","Astoria, OR",2016,282,9,6,1.11,1.42
"41007950400","Astoria, OR",2016,261,7,4,0.93,1.02
"41007950900","Astoria, OR",2016,1326,74,41,1.93,2.07
"41007951100","Astoria, OR",2016,838,14,5,0.58,0.4
"41009970500","Portland-Vancouver-Hillsboro, OR-WA",2016,399,28,13,2.28,3.13
"41009970700","Portland-Vancouver-Hillsboro, OR-WA",2016,759,20,13,0.85,1.64
"41009971000","Portland-Vancouver-Hillsboro, OR-WA",2016,535,12,8,0.73,1.44
"41009971100","Portland-Vancouver-Hillsboro, OR-WA",2016,306,11,5,1.17,1.57
"41009970300","Portland-Vancouver-Hillsboro, OR-WA",2016,547,32,19,1.9,3.34
"41009970600","Portland-Vancouver-Hillsboro, OR-WA",2016,348,8,6,0.75,1.66
"41009970800","Portland-Vancouver-Hillsboro, OR-WA",2016,1216,36,26,0.96,2.05
"41009970900","Portland-Vancouver-Hillsboro, OR-WA",2016,643,14,9,0.71,1.34
"41009970200","Portland-Vancouver-Hillsboro, OR-WA",2016,591,18,13,0.99,2.11
"41009970400","Portland-Vancouver-Hillsboro, OR-WA",2016,152,5,5,1.07,3.16
"41051007700","Portland-Vancouver-Hillsboro, OR-WA",2016,232,10,5,1.4,2.07
"41051002501","Portland-Vancouver-Hillsboro, OR-WA",2016,178,1,0,0.18,0
"41051006702","Portland-Vancouver-Hillsboro, OR-WA",2016,651,19,5,0.95,0.74
"41051006602","Portland-Vancouver-Hillsboro, OR-WA",2016,1350,26,5,0.62,0.36
"41051002902","Portland-Vancouver-Hillsboro, OR-WA",2016,1087,20,9,0.6,0.79
"41051009502","Portland-Vancouver-Hillsboro, OR-WA",2016,753,153,67,6.59,8.54
"41051001102","Portland-Vancouver-Hillsboro, OR-WA",2016,424,1,0,0.08,0
"41051001301","Portland-Vancouver-Hillsboro, OR-WA",2016,1267,10,2,0.26,0.15
"41051000100","Portland-Vancouver-Hillsboro, OR-WA",2016,1386,9,1,0.21,0.07
"41051000802","Portland-Vancouver-Hillsboro, OR-WA",2016,1211,21,6,0.56,0.48
"41051010001","Portland-Vancouver-Hillsboro, OR-WA",2016,2034,88,28,1.4,1.32
"41051006501","Portland-Vancouver-Hillsboro, OR-WA",2016,488,10,4,0.66,0.79
"41051008302","Portland-Vancouver-Hillsboro, OR-WA",2016,726,55,18,2.46,2.38
"41051009907","Portland-Vancouver-Hillsboro, OR-WA",2016,709,31,9,1.42,1.22
"41051008600","Portland-Vancouver-Hillsboro, OR-WA",2016,727,31,11,1.38,1.45
"41051008201","Portland-Vancouver-Hillsboro, OR-WA",2016,684,6,2,0.28,0.28
"41051002203","Portland-Vancouver-Hillsboro, OR-WA",2016,1114,39,11,1.14,0.95
"41051000301","Portland-Vancouver-Hillsboro, OR-WA",2016,1512,112,8,2.4,0.51
"41051003501","Portland-Vancouver-Hillsboro, OR-WA",2016,880,11,6,0.41,0.65
"41051002903","Portland-Vancouver-Hillsboro, OR-WA",2016,958,26,13,0.88,1.3
"41051008700","Portland-Vancouver-Hillsboro, OR-WA",2016,634,18,4,0.92,0.61
"41051002701","Portland-Vancouver-Hillsboro, OR-WA",2016,164,0,0,0,0
"41051010402","Portland-Vancouver-Hillsboro, OR-WA",2016,399,9,3,0.73,0.72
"41051980000","Portland-Vancouver-Hillsboro, OR-WA",2016,0,0,0,NA,NA
"41051008800","Portland-Vancouver-Hillsboro, OR-WA",2016,488,13,6,0.86,1.18
"41051005900","Portland-Vancouver-Hillsboro, OR-WA",2016,2392,35,17,0.47,0.68
"41051007500","Portland-Vancouver-Hillsboro, OR-WA",2016,854,54,14,2.05,1.57
"41051010409","Portland-Vancouver-Hillsboro, OR-WA",2016,905,55,11,1.97,1.17
"41051008202","Portland-Vancouver-Hillsboro, OR-WA",2016,2036,92,30,1.47,1.41
"41051007800","Portland-Vancouver-Hillsboro, OR-WA",2016,306,9,3,0.95,0.94
"41051007600","Portland-Vancouver-Hillsboro, OR-WA",2016,604,45,13,2.42,2.07
"41051008100","Portland-Vancouver-Hillsboro, OR-WA",2016,1937,69,21,1.16,1.04
"41051007202","Portland-Vancouver-Hillsboro, OR-WA",2016,426,68,22,5.18,4.96
"41051006502","Portland-Vancouver-Hillsboro, OR-WA",2016,1187,13,4,0.36,0.32
"41051001701","Portland-Vancouver-Hillsboro, OR-WA",2016,1400,30,6,0.69,0.41
"41051008301","Portland-Vancouver-Hillsboro, OR-WA",2016,1227,59,26,1.56,2.03
"41051006404","Portland-Vancouver-Hillsboro, OR-WA",2016,608,5,2,0.27,0.32
"41051010410","Portland-Vancouver-Hillsboro, OR-WA",2016,1287,112,38,2.82,2.83
"41051006002","Portland-Vancouver-Hillsboro, OR-WA",2016,308,6,1,0.63,0.31
"41051010304","Portland-Vancouver-Hillsboro, OR-WA",2016,754,29,9,1.25,1.15
"41051005700","Portland-Vancouver-Hillsboro, OR-WA",2016,1810,50,12,0.9,0.64
"41051009701","Portland-Vancouver-Hillsboro, OR-WA",2016,921,72,28,2.53,2.92
"41051010100","Portland-Vancouver-Hillsboro, OR-WA",2016,2171,91,28,1.36,1.24
"41051007900","Portland-Vancouver-Hillsboro, OR-WA",2016,978,81,28,2.69,2.75
"41051006001","Portland-Vancouver-Hillsboro, OR-WA",2016,306,7,2,0.74,0.63
"41051010305","Portland-Vancouver-Hillsboro, OR-WA",2016,354,16,4,1.47,1.08
"41051009501","Portland-Vancouver-Hillsboro, OR-WA",2016,893,85,21,3.09,2.26
"41051010407","Portland-Vancouver-Hillsboro, OR-WA",2016,755,45,12,1.93,1.53
"41051009803","Portland-Vancouver-Hillsboro, OR-WA",2016,1444,79,24,1.77,1.6
"41051010408","Portland-Vancouver-Hillsboro, OR-WA",2016,1329,71,20,1.73,1.44
"41051000200","Portland-Vancouver-Hillsboro, OR-WA",2016,1762,15,4,0.28,0.22
"41051002901","Portland-Vancouver-Hillsboro, OR-WA",2016,626,9,4,0.47,0.61
"41051009301","Portland-Vancouver-Hillsboro, OR-WA",2016,1616,193,78,3.87,4.63
"41051009903","Portland-Vancouver-Hillsboro, OR-WA",2016,208,5,2,0.78,0.92
"41051004002","Portland-Vancouver-Hillsboro, OR-WA",2016,709,8,2,0.37,0.27
"41051006300","Portland-Vancouver-Hillsboro, OR-WA",2016,330,1,0,0.1,0
"41051000501","Portland-Vancouver-Hillsboro, OR-WA",2016,648,13,3,0.65,0.44
"41051003301","Portland-Vancouver-Hillsboro, OR-WA",2016,665,13,3,0.63,0.43
"41051000901","Portland-Vancouver-Hillsboro, OR-WA",2016,958,7,3,0.24,0.3
"41051002502","Portland-Vancouver-Hillsboro, OR-WA",2016,1364,21,3,0.5,0.21
"41051004800","Portland-Vancouver-Hillsboro, OR-WA",2016,1885,23,6,0.4,0.31
"41051005600","Portland-Vancouver-Hillsboro, OR-WA",2016,2363,131,41,1.8,1.67
"41051003401","Portland-Vancouver-Hillsboro, OR-WA",2016,960,19,2,0.64,0.2
"41051005800","Portland-Vancouver-Hillsboro, OR-WA",2016,1100,27,8,0.8,0.7
"41051010500","Portland-Vancouver-Hillsboro, OR-WA",2016,301,4,0,0.43,0
"41051001702","Portland-Vancouver-Hillsboro, OR-WA",2016,761,27,8,1.15,1.01
"41051003200","Portland-Vancouver-Hillsboro, OR-WA",2016,597,7,1,0.38,0.16
"41051004700","Portland-Vancouver-Hillsboro, OR-WA",2016,1963,21,8,0.35,0.39
"41051003803","Portland-Vancouver-Hillsboro, OR-WA",2016,798,3,1,0.12,0.12
"41051009906","Portland-Vancouver-Hillsboro, OR-WA",2016,298,5,2,0.54,0.64
"41051001801","Portland-Vancouver-Hillsboro, OR-WA",2016,1324,17,4,0.42,0.29
"41051006200","Portland-Vancouver-Hillsboro, OR-WA",2016,322,1,0,0.1,0
"41051009905","Portland-Vancouver-Hillsboro, OR-WA",2016,432,6,3,0.45,0.67
"41051006403","Portland-Vancouver-Hillsboro, OR-WA",2016,905,29,8,1.04,0.85
"41051009101","Portland-Vancouver-Hillsboro, OR-WA",2016,1136,80,32,2.28,2.7
"41051003000","Portland-Vancouver-Hillsboro, OR-WA",2016,450,11,1,0.79,0.21
"41051005500","Portland-Vancouver-Hillsboro, OR-WA",2016,1387,57,24,1.33,1.66
"41051009605","Portland-Vancouver-Hillsboro, OR-WA",2016,1470,120,38,2.65,2.48
"41051009202","Portland-Vancouver-Hillsboro, OR-WA",2016,586,36,8,1.99,1.31
"41051009604","Portland-Vancouver-Hillsboro, OR-WA",2016,1179,92,31,2.53,2.52
"41051007400","Portland-Vancouver-Hillsboro, OR-WA",2016,741,22,6,0.96,0.78
"41051007201","Portland-Vancouver-Hillsboro, OR-WA",2016,293,24,7,2.66,2.29
"41051004300","Portland-Vancouver-Hillsboro, OR-WA",2016,115,2,2,0.56,1.67
"41051000401","Portland-Vancouver-Hillsboro, OR-WA",2016,453,5,3,0.36,0.64
"41051003702","Portland-Vancouver-Hillsboro, OR-WA",2016,368,9,3,0.79,0.78
"41051003901","Portland-Vancouver-Hillsboro, OR-WA",2016,1057,40,12,1.23,1.09
"41051006402","Portland-Vancouver-Hillsboro, OR-WA",2016,278,6,1,0.7,0.35
"41051000502","Portland-Vancouver-Hillsboro, OR-WA",2016,1029,25,11,0.79,1.03
"41051003100","Portland-Vancouver-Hillsboro, OR-WA",2016,623,3,2,0.16,0.31
"41051002303","Portland-Vancouver-Hillsboro, OR-WA",2016,1081,28,15,0.84,1.33
"41051002401","Portland-Vancouver-Hillsboro, OR-WA",2016,312,1,0,0.1,0
"41051007000","Portland-Vancouver-Hillsboro, OR-WA",2016,538,6,2,0.36,0.36
"41051010200","Portland-Vancouver-Hillsboro, OR-WA",2016,609,39,13,2.08,2.05
"41051009606","Portland-Vancouver-Hillsboro, OR-WA",2016,1403,119,43,2.75,2.94
"41051009801","Portland-Vancouver-Hillsboro, OR-WA",2016,1151,131,44,3.69,3.67
"41051002801","Portland-Vancouver-Hillsboro, OR-WA",2016,358,2,0,0.18,0
"41051001000","Portland-Vancouver-Hillsboro, OR-WA",2016,1682,23,8,0.44,0.46
"41051002402","Portland-Vancouver-Hillsboro, OR-WA",2016,1640,18,5,0.36,0.29
"41051000402","Portland-Vancouver-Hillsboro, OR-WA",2016,559,6,4,0.35,0.69
"41051009904","Portland-Vancouver-Hillsboro, OR-WA",2016,861,1,0,0.04,0
"41051009302","Portland-Vancouver-Hillsboro, OR-WA",2016,819,31,10,1.23,1.17
"41051003502","Portland-Vancouver-Hillsboro, OR-WA",2016,387,9,1,0.75,0.25
"41051003602","Portland-Vancouver-Hillsboro, OR-WA",2016,737,12,4,0.53,0.52
"41051000302","Portland-Vancouver-Hillsboro, OR-WA",2016,347,7,2,0.65,0.55
"41051001400","Portland-Vancouver-Hillsboro, OR-WA",2016,1247,8,2,0.21,0.15
"41051002000","Portland-Vancouver-Hillsboro, OR-WA",2016,2492,28,12,0.36,0.46
"41051002100","Portland-Vancouver-Hillsboro, OR-WA",2016,1419,15,3,0.34,0.2
"41051006601","Portland-Vancouver-Hillsboro, OR-WA",2016,290,1,0,0.11,0
"41051009000","Portland-Vancouver-Hillsboro, OR-WA",2016,1991,141,54,2.3,2.6
"41051004200","Portland-Vancouver-Hillsboro, OR-WA",2016,938,21,7,0.73,0.72
"41051002702","Portland-Vancouver-Hillsboro, OR-WA",2016,967,28,10,0.94,0.99
"41051005200","Portland-Vancouver-Hillsboro, OR-WA",2016,3029,75,39,0.8,1.24
"41051010002","Portland-Vancouver-Hillsboro, OR-WA",2016,985,81,27,2.67,2.63
"41051000902","Portland-Vancouver-Hillsboro, OR-WA",2016,1504,21,8,0.45,0.51
"41051008902","Portland-Vancouver-Hillsboro, OR-WA",2016,889,36,8,1.31,0.86
"41051001802","Portland-Vancouver-Hillsboro, OR-WA",2016,834,8,2,0.31,0.23
"41051004001","Portland-Vancouver-Hillsboro, OR-WA",2016,1585,70,16,1.43,0.97
"41051000602","Portland-Vancouver-Hillsboro, OR-WA",2016,792,50,26,2.05,3.15
"41051004900","Portland-Vancouver-Hillsboro, OR-WA",2016,2302,39,17,0.55,0.71
"41051004601","Portland-Vancouver-Hillsboro, OR-WA",2016,465,6,3,0.42,0.62
"41051001202","Portland-Vancouver-Hillsboro, OR-WA",2016,695,3,1,0.14,0.14
"41051003701","Portland-Vancouver-Hillsboro, OR-WA",2016,811,16,7,0.64,0.83
"41051002600","Portland-Vancouver-Hillsboro, OR-WA",2016,162,5,3,1,1.78
"41051003801","Portland-Vancouver-Hillsboro, OR-WA",2016,672,24,9,1.16,1.29
"41051001201","Portland-Vancouver-Hillsboro, OR-WA",2016,2524,24,3,0.31,0.11
"41051003802","Portland-Vancouver-Hillsboro, OR-WA",2016,489,13,5,0.86,0.98
